p_id,p_name,address,tags,open_time,open_day,category,price,p_rate,link
f2012,더메이즈,서울 강남구 봉은사로18길 76 스타팰리스 3층 (우)06128,방탈출카페,테마카페,매일 10:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/27583747#comment
f2013,미스터힐링 잠실새내점,서울 송파구 백제고분로7길 25 3층 (우)05557,,테마카페,"월~금 12:00 ~ 23:30
더보기",f,,0/5,https://place.map.kakao.com/947985225#comment
f211,놀숲 교대점,서울 서초구 사임당로 46 서초제일빌딩 2층 (우)06640,,북카페,,f,,0/5,https://place.map.kakao.com/2080200369#comment
f213,미스터힐링 이화여대점,서울 서대문구 이화여대길 76 3층 (우)03765,,테마카페,,f,,0/5,https://place.map.kakao.com/979206473#comment
f215,케이이스케이프,서울 광진구 광나루로14길 8 케이타워오피스텔 A동 지하 (우)05007,방탈출카페,테마카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/1586521267#comment
f216,눈탱이감탱이,서울 서대문구 연세로5길 26 준빌딩 8층 (우)03789,,테마카페,매일 11:30 ~ 23:00 (예약 및 문의사항),f,,0/5,https://place.map.kakao.com/22262494#comment
f217,친구네집빈날 1호점,서울 마포구 와우산로17길 24 3층 (우)04049,,"호프,요리주점","월~금 18:00 ~ 02:00
더보기",f,,0/5,https://place.map.kakao.com/15214910#comment
f218,정원이있는국민책방 송파점,서울 송파구 가락로21길 8 (우)05668,,카페,매일 10:00 ~ 22:00,f,,0/5,https://place.map.kakao.com/1338881073#comment
f219,놀숲 충무로동국대점,서울 중구 서애로 6-1 인산빌딩 3층 (우)04624,,만화카페,매일 10:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/1313645323#comment
f2110,란카하우스,서울 종로구 삼일대로19길 16 (우)03190,"즐거움이 가득한 종로 RANKA HOUSE
칵테일 & 맥주 & 양주 & 안주 & 그리고 다트와 비어퐁 등 신나는 게임까지 함께합니다.
연인과 함께, 때론 친구들과 함께 즐겁고 유쾌한 공간에서 함께해요.",칵테일바,매일 17:00 ~ 04:00,f,,0/5,https://place.map.kakao.com/27438961#comment
f2111,꾸꾸네,서울 종로구 대명길 26 기영빌딩 5층 (우)03077,라쿤카페,카페,"화~일 13:00 ~ 22:00
더보기",f,,0/5,https://place.map.kakao.com/27284259#comment
f2112,비랩,서울 강남구 강남대로98길 10 (우)06129,,칵테일바,매일 17:00 ~ 03:00,f,,0/5,https://place.map.kakao.com/18857257#comment
f2113,스윙펍,서울 관악구 신원로 34 삼양타운 7층 (우)08776,,"호프,요리주점",매일 13:00 ~ 03:00,f,,0/5,https://place.map.kakao.com/35191880#comment
f2114,놀숲 고대안암역점,서울 성북구 개운사길 8 4층 (우)02842,,북카페,"매일 10:00 ~ 02:00
더보기",f,,0/5,https://place.map.kakao.com/623573296#comment
f220,비트포비아 신촌점,서울 서대문구 이화여대길 75 4층 (우)03766,"방탈출 까페란?
영화와 책으로만 상상하던 배우가 되고싶으신가요?? 혹은 내가 만약 위급하거나 어딘가에 고립되었다는 느낌이 들었을때 어떻게 하실건가요?? 이런 것들이 모두 현실이되는 매우 재미있는 공간입니다.

비트포비아를 검색하셔서 홈페이지에 들어가시면 어떤곳인지 조금더 알아보실 수 있습니다.

요즘 SNS,블로그등을 뜨겁게 달구고 있는 방탈출 까페의 중심인 비트포비아 신촌점입니다.

전화 및 온라인(홈페이지) 예약하시면 더 편리하게 이용해보실 수 있으세요!",테마카페,"매일 12:00 ~ 24:00
더보기",f,,0/5,https://place.map.kakao.com/27494903#comment
f221,통파이브 가산디지털점,서울 금천구 벚꽃로 298 대륭포스트타워6차 2층 (우)08510,"치킨,피자가 맛있는 맥주전문점","호프,요리주점",매일 16:00 ~ 02:00,f,,0/5,https://place.map.kakao.com/27273053#comment
f222,놀숲 연신내로데오점,서울 은평구 연서로29길 6 3층 (우)03330,만화카페,북카페,"월,화,수,목,일 10:00 ~ 24:00
더보기",f,,0/5,https://place.map.kakao.com/254637657#comment
f223,놀숲 보라매점,서울 동작구 보라매로5가길 16 보라매아카데미타워 6층 (우)07071,,만화카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/1388631546#comment
f225,놀숲 신림역점,서울 관악구 신림로 321 동진빌딩 지하1층 (우)08776,,북카페,매일 10:00 ~ 02:00,f,,0/5,https://place.map.kakao.com/1101338749#comment
f226,다옴룸카페,서울 성북구 동소문로20길 29-18 3층 (우)02845,,테마카페,"매일 10:30 ~ 23:30
더보기",f,,0/5,https://place.map.kakao.com/1130125539#comment
f227,큐플러스룸카페 명동2호점,서울 중구 명동8길 37-14 (우)04536,,카페,매일 10:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/14826452#comment
f228,스위트룸 강남점,서울 강남구 강남대로96길 5 (우)06129,,카페,매일 11:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/17003283#comment
f2211,낭만텐트포차,서울 서대문구 연세로9길 29 지하 1층 (우)03788,,"호프,요리주점",,f,,0/5,https://place.map.kakao.com/912794724#comment
f2212,마룸,서울 성북구 동소문로20가길 22 3층 (우)02845,,테마카페,매일 11:00 ~ 23:45,f,,0/5,https://place.map.kakao.com/27345376#comment
f2213,놀숲 목동오목교점,"서울 양천구 목동동로 258 상가동 지층 지하1,2호 (우)07999",,북카페,매일 10:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/676896789#comment
f2214,마스터키 건대점,서울 광진구 동일로 96 지하1층 (우)05071,방탈출카페,테마카페,매일 11:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/671151862#comment
f230,놀숲 강남논현점,서울 강남구 강남대로 532 지하 1층 (우)06114,,북카페,매일 10:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/2093252560#comment
f231,신촌반지클럽,서울 서대문구 연세로 25-1 5층 (우)03788,"신촌 유일의 이색데이트코스 반지만들기 카페

[신촌 반지클럽]입니다.

연인 & 친구& 가족과 함께 단 하나뿐인 나만의 악세사리만들기

커플링, 우정링, 가족링

순은 99.9% 반지가 사전예약시 1인 25000원",테마카페,"매일 11:00 ~ 21:00
더보기",f,,0/5,https://place.map.kakao.com/26342907#comment
f233,룸카페217,서울 관악구 남부순환로 1597-10 지하1층 (우)08759,,테마카페,,f,,0/5,https://place.map.kakao.com/963580627#comment
f234,놀숲 이수역점,서울 동작구 동작대로27길 5 지하1층 (우)07008,,북카페,매일 10:00 ~ 02:00,f,,0/5,https://place.map.kakao.com/888813952#comment
f235,미스터힐링 동대문밀리오레점,서울 중구 장충단로 263 13층 (우)04563,,테마카페,,f,,0/5,https://place.map.kakao.com/1033833732#comment
f237,오케이포차 홍대점,서울 마포구 잔다리로6길 35 (우)04039,,"호프,요리주점",,f,,0/5,https://place.map.kakao.com/601912986#comment
f238,바이브,서울 동대문구 회기로 125 지하1층 (우)02454,,칵테일바,"월~토 19:00 ~ 04:00
더보기",f,,0/5,https://place.map.kakao.com/1254829067#comment
f239,깃털,서울 마포구 동교로 212-2 (우)03994,,술집,"월~목 19:00 ~ 03:00
더보기",f,,0/5,https://place.map.kakao.com/923746939#comment
f2311,미스터힐링 숙대입구역점,서울 용산구 한강대로 286-2 (우)04352,,테마카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/799400942#comment
f2312,크레이지놈 가로수길점,서울 강남구 강남대로156길 46 지하1층 (우)06035,,칵테일바,,f,,0/5,https://place.map.kakao.com/1831616736#comment
f2313,드립,서울 강남구 도산대로1길 28 (우)06034,,카페,"월~금 09:00 ~ 23:00
더보기",f,,0/5,https://place.map.kakao.com/394879991#comment
f2314,큐브더라운지펍,서울 관악구 신림로 303 2층 (우)08776,,칵테일바,"월,화,수,목,일 19:00 ~ 04:30
더보기",f,,0/5,https://place.map.kakao.com/504647885#comment
f241,룸토리,서울 마포구 와우산로21길 31 4층 (우)04041,,테마카페,매일 12:00 ~ 01:00,f,,0/5,https://place.map.kakao.com/1617911104#comment
f243,룸블리,서울 마포구 홍익로3길 44 (우)04039,,카페,매일 12:00 ~ 01:00,f,,0/5,https://place.map.kakao.com/19632275#comment
f244,친구네허준,서울 마포구 독막로15길 13 3층 (우)04049,좌식힐링 한방차 카페,테마카페,매일 12:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/27505190#comment
f245,더미쓰리,서울 용산구 녹사평대로40길 31 용이빌딩 2층 (우)04345,,카페,"월~금 13:00 ~ 21:00
더보기",f,,0/5,https://place.map.kakao.com/531795617#comment
f246,모비딕,서울 노원구 동일로 1083 2층 (우)01852,수족관 카페,테마카페,"매일 11:00 ~ 23:30
더보기",f,,0/5,https://place.map.kakao.com/26869526#comment
f247,어바웃,서울 성북구 장월로1마길 5 (우)02748,,카페,"월~금 10:00 ~ 23:00
더보기",f,,0/5,https://place.map.kakao.com/13283821#comment
f249,커피볶는곤이네집,서울 강서구 곰달래로 116-1 (우)07777,,커피전문점,"월~토 10:30 ~ 24:00
더보기",f,,0/5,https://place.map.kakao.com/20091575#comment
f2410,아지트룸카페,서울 강남구 테헤란로1길 42 4층 (우)06129,,카페,,f,,0/5,https://place.map.kakao.com/511815556#comment
f2412,미스터힐링 서울대입구역점,서울 관악구 남부순환로 1808 관악센츄리타워 2층 (우)08787,힐링카페,테마카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/1651282993#comment
f2413,반지더하기 건대점,서울 광진구 동일로22길 96 3층 (우)05018,,테마카페,매일 12:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/27512024#comment
f251,룸토리,서울 마포구 와우산로21길 31 4층 (우)04041,,테마카페,매일 12:00 ~ 01:00,f,,0/5,https://place.map.kakao.com/1617911104#comment
f253,룸블리,서울 마포구 홍익로3길 44 (우)04039,,카페,매일 12:00 ~ 01:00,f,,0/5,https://place.map.kakao.com/19632275#comment
f254,친구네허준,서울 마포구 독막로15길 13 3층 (우)04049,좌식힐링 한방차 카페,테마카페,매일 12:00 ~ 24:00,f,,0/5,https://place.map.kakao.com/27505190#comment
f255,더미쓰리,서울 용산구 녹사평대로40길 31 용이빌딩 2층 (우)04345,,카페,"월~금 13:00 ~ 21:00
더보기",f,,0/5,https://place.map.kakao.com/531795617#comment
f256,모비딕,서울 노원구 동일로 1083 2층 (우)01852,수족관 카페,테마카페,"매일 11:00 ~ 23:30
더보기",f,,0/5,https://place.map.kakao.com/26869526#comment
f257,어바웃,서울 성북구 장월로1마길 5 (우)02748,,카페,"월~금 10:00 ~ 23:00
더보기",f,,0/5,https://place.map.kakao.com/13283821#comment
f259,커피볶는곤이네집,서울 강서구 곰달래로 116-1 (우)07777,,커피전문점,"월~토 10:30 ~ 24:00
더보기",f,,0/5,https://place.map.kakao.com/20091575#comment
f2510,아지트룸카페,서울 강남구 테헤란로1길 42 4층 (우)06129,,카페,,f,,0/5,https://place.map.kakao.com/511815556#comment
f2512,미스터힐링 서울대입구역점,서울 관악구 남부순환로 1808 관악센츄리타워 2층 (우)08787,힐링카페,테마카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/1651282993#comment
f2513,반지더하기 건대점,서울 광진구 동일로22길 96 3층 (우)05018,,테마카페,매일 12:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/27512024#comment
f260,파스쿠찌 수유롯데시네마점,서울 강북구 도봉로 308 스카이빌딩 10층 (우)01062,이탈리아 정통 에스프레소 커피전문점,커피전문점,"매일 10:00 ~ 22:00
더보기",f,,0/5,https://place.map.kakao.com/1911447924#comment
f261,휴머,서울 종로구 대학로11길 39 3층 (우)03079,,"호프,요리주점",매일 18:00 ~ 05:00,f,,0/5,https://place.map.kakao.com/1715513659#comment
f262,봉연커피,서울 강동구 양재대로85길 78 (우)05406,,카페,"매일 10:00 ~ 22:00
더보기",f,,0/5,https://place.map.kakao.com/474799651#comment
f263,퍼플피플,서울 마포구 잔다리로 9 (우)04049,,칵테일바,"매일 19:00 ~ 04:00
더보기",f,,0/5,https://place.map.kakao.com/1599460161#comment
f264,그레이트피그미풀,서울 성동구 왕십리광장로 17 5층 에스피-05호 (우)04750,,키즈카페,,f,,0/5,https://place.map.kakao.com/1465309940#comment
f265,고지트,서울 관악구 신림로 107 (우)08813,,고양이카페,,f,,0/5,https://place.map.kakao.com/1844267326#comment
f267,청춘랜드,서울 관악구 봉천로 598 지하 1층 (우)08793,,테마카페,"화~일 11:40 ~ 23:00
더보기",f,,0/5,https://place.map.kakao.com/1039657348#comment
f268,썸타는여행,서울 마포구 연남로 4-1 흥양빌딩 4층 (우)03989,여행카페 코워킹스페이스 스터디,테마카페,매일 00:00 ~ 24:00 (예약제 운영),f,,0/5,https://place.map.kakao.com/871145684#comment
f269,킨더가든,서울 마포구 잔다리로 25 지하1층 (우)04043,,칵테일바,,f,,0/5,https://place.map.kakao.com/1557029993#comment
f2610,어른이집,서울 마포구 독막로15길 3-7 지하1층 (우)04049,,술집,,f,,0/5,https://place.map.kakao.com/622782601#comment
f2611,지져스커피,서울 용산구 두텁바위로 23 (우)04335,,카페,,f,,0/5,https://place.map.kakao.com/14601871#comment
f2612,커피오리진,서울 성동구 왕십리로 347 (우)04710,,카페,"월~토 10:00 ~ 22:00
더보기",f,,0/5,https://place.map.kakao.com/1563170376#comment
f2613,낯선도시술집,서울 강서구 화곡로58길 30 2층 (우)07657,"수제맥주, 칵테일, 소주 펍","호프,요리주점",매일 17:00 ~ 05:00,f,,0/5,https://place.map.kakao.com/900933646#comment
f2614,슈터바61224 강남점,서울 강남구 강남대로98길 12 (우)06129,,"호프,요리주점",매일 18:00 ~ 02:00,f,,0/5,https://place.map.kakao.com/1551048877#comment
f270,반지더하기 신림점,서울 관악구 남부순환로176길 10 3층 (우)08776,,테마카페,"월~금 13:00 ~ 21:30
더보기",f,,0/5,https://place.map.kakao.com/66829451#comment
f271,풍미각,"서울 서대문구 명물길 41 2, 3층 (우)03776",,중식,연중무휴,f,,0/5,https://place.map.kakao.com/1095101794#comment
f272,허니네커피,서울 강서구 강서로45가길 47 2층 (우)07705,,커피전문점,,f,,0/5,https://place.map.kakao.com/21301572#comment
f274,스폰서,서울 관악구 관악로16길 25 (우)08788,,술집,,f,,0/5,https://place.map.kakao.com/2033931303#comment
f276,비랩 노원점,서울 노원구 상계로3길 21 (우)01693,,칵테일바,매일 17:30 ~ 02:30,f,,0/5,https://place.map.kakao.com/24786244#comment
f278,9G라운지펍,서울 송파구 올림픽로10길 22 (우)05561,,"호프,요리주점","월~금 19:30 ~ 04:00
더보기",f,,0/5,https://place.map.kakao.com/151680077#comment
f279,라온,서울 영등포구 여의대방로19길 4-1 지하 1층 (우)07433,,카페,"월~금 10:00 ~ 23:00
더보기",f,,0/5,https://place.map.kakao.com/14516198#comment
f2710,오버도즈커피,서울 강서구 화곡로68길 82 강서아이티밸리 1층 111호 (우)07566,,카페,"월~금 07:00 ~ 23:00
더보기",f,,0/5,https://place.map.kakao.com/53353798#comment
f2711,그레이프라운지 이대점,서울 서대문구 이화여대길 59 2층 (우)03766,,카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/1626956024#comment
f2712,쉬미쉬미,서울 용산구 보광로60길 17 (우)04406,,칵테일바,,f,,0/5,https://place.map.kakao.com/188152126#comment
f2714,AI이스케이프,서울 종로구 동숭길 127 우성빌딩 3층 (우)03086,,테마카페,,f,,0/5,https://place.map.kakao.com/2109156443#comment
f281,베이스먼트,서울 동대문구 회기로13길 18 1층 (우)02454,,"호프,요리주점",,f,,0/5,https://place.map.kakao.com/1575461482#comment
f283,벌툰 마곡발산점,"서울 강서구 공항대로 247 퀸즈파크나인 A동 401, 402호 (우)07803",,만화카페,매일 10:00 ~ 23:00,f,,0/5,https://place.map.kakao.com/2021829896#comment
