,u_id,title,review,u_rate,place_name,p_id
366,Ninapun,아름다운 사원,코엑스 몰 바로 건너편에 있는 정말 편리한 곳에 있는 사원. 포장 팔레트와 캐비닛을 운반할 수 있는 매우 아름다운 내부 부터 황금 부처 상. 사원 안으로 들어갈 경우 신발을 벗고 양말을 신 데 필요한 - 맨발의 수는 없습니다. 그들은 목요일 입니다 쳇발 에 영어 투어도 합니다.,5,봉은사,0
367,Kamini W,아주 평화로운 한,"조용하고 고요한 곳의 중심에 있는 도시, 나의 비즈니스 센터에서 걸어서. 이 절은 아주 예쁘고 큰 영역에 퍼져 있는. 저녁에 갔는데 저녁에 산책을 즐겨 보고 의식 쳇발.",5,봉은사,0
368,OneModernCouple,강남에 있는 멋진 곳,"사고 이었지만 저희는 우연히 이 사원 정말 좋았어요. 기 위해서 우리는 기도 시간 동안에 경험을 이동했고. 아름다운 정원, 훌륭한 흥미로운 역사 문화 체험. 이 절은 근처에 있는 다른 관광명소 (예.. CoEx) 및 질 좋은 강남의 탐험 중 중지.",5,봉은사,0
369,Kristof_Be,휴식을 취하기 좋은 곳,"잠들곤 했어요, 많은 사람들은, 도시 중심에, 좋은 전망, 큰 불상 이 있다. 사진 찍기 좋은 곳이다.",5,봉은사,0
370,vin L,완벽한,마음에 있습니다. 결혼식은 그저 가질뿐만아니라 차를 매우 부드러운 스님 과 결제 만 donaton. 이는 도시와 달리 archetecture 의 드라마틱한 분위기. 이 작업 쳇발.,5,봉은사,0
371,calliesk,좋은 사이트 방문하기,이 좋은 사이트를 방문할 때는 -- 하는 지역을 방문하는 - 나는 더 설명을 이용하는 영어와 같은 아름다운 사이트,5,봉은사,0
372,Five-star-critiques,한적함 과 평화로움.,고요하고 평화로운 곳이 한 도시에서 잠시만 걸어가면. 주민들은 이 곳에 경의를 본 불교. 꼭 가볼 만합니다.,5,봉은사,0
373,NoWelu,꼭...,"사원과 탑을 좋아한다면 바로 이곳 수행할 수 있습니다 좋은 장소, 섬의 침묵, 서울에서꼭",5,봉은사,0
374,Amir R,부드러운 분위기,최선을 다해 방문할 수 있는 무료입니다. 무료로 사진을 찍을 때 들어가기도 방이 아니라 자동 및 않도록 유지해야 하며 사람들을 명상 할 수 있는 죄 를 짓게 하다. 이 빛나는 아름다운 조각상 아리마를 있는 budha 시리즈 중 최고의 사원. 또한 내부에 있는 숲으로. 그들은 사람들에게 생활을 경험하는 수도승 들 과의 pachage grt 불교 에 대해 알아야 하고.,1,봉은사,0
375,Ashley S,작업 템플,"이 역사적인 장소에 있는 느낌이 반복적 인 수, 아키텍처가 jeosun 기간은 모두 동일한 에서 보인다. 이는 정말 볼만한 가치 자체가, 그러나. 이 작업 템플, 그리고 정확한 시간에 오 (일요일 아침 저, (참여할 수) 다양한 종교적 서비스를 간단하게 뒤로 물러서 거대한 불상과 관찰에서 오는 사람들이 존경합니다 다 최고 이다.",5,봉은사,0
376,Dayel1956,같은 사원이 하고,저는 이 사이트의 열렬한 팬이 필요하지만 흥미로운. 많은 관광객들이. 서 계속 사용할 수 있습니다.,3,봉은사,0
377,Fari F,편안한 곳,한 순간의 코엑스 센터. 가장 중요한 종교적인 장소 중 하나인 서울. 사원을 무료로 이용.,5,봉은사,0
378,Prinster A,멋진 사,원하는 도시의 분주함에서 벗어나 평화로운 전통적인 한국 집에 와서 체크 아웃 -☺☺하지 않고 있습니다,4,봉은사,0
379,James W,아름다운 사원,"이 놀라운 이렇게 분해할 수 있는 고요한 천국에서 가장 번화한 지역은 서울의. 봉은사 는 뭔가 특별한 것, 또한 하지 않으면 시간이 매우 편리한 도심을 벗어나 좀 더 절을 방문.",5,봉은사,0
380,Josh Z,한국에서 가장 좋아하는 사원,"점심 식사 후 쉽고 코엑스 에 있는 이 아름다운 사원 이다. 정말 이곳은 모든 것이, 아름다운 자연, 거대한 부처 상 의, 사랑스러운 구조, 작품들. 확실히 여기에서 중지 한다.",5,봉은사,0
381,DeeJayDee,확실하게 할 수 있는 차!,"여행은 이번이 처음이 하기에 한국이 정말 좋아. 다양한 기도를 하고, 많은 사용을 하고, 들어갈 분위기에 가 앉아있다. 사랑스러운 건물들이 있는 경우 (7월) 합니다 많은 lantterns, 하게 하는 멋진 광경. 작은 찻집이 있 - 제가 있는지 확인합니다. 사랑스러운 여자 를 통해 갈 수 있는 차를 만들기 에는 * 제대로 * 즐거운 경험이었어요 방문할 가치가 있는!",5,봉은사,0
382,scrocchio,멋진 절... 가야한다!,이곳의 아름다운 곳이고 앞에 있는 코엑스 몰... 이 아름다운 장소에 있어서 걸어서 갈 수 있을 때 까지 살려 볼 수 있을 때 거대한 부처님 가공제 건너면 갈 수 있는 가장 현대적인 쇼핑몰로 받고 점심이나 저녁을 즐길 수 있는 서울의 경우 저녁 쳇발... 이동해야 합니다. 정말 아름다웠어요.,5,봉은사,0
383,pholsten,고양,준비 영적인 경험을 하는 것도 좋습니다. 이 사원은 잘 유지되어 있는 프로그램의 템플 합니다. 묵 참여할 수 일상적인 프로그램을 선택하여 모두 일정한 종교. 전망이 끝내줍니다. 코엑스 몰에서 도보로 이동 가능.,5,봉은사,0
384,Houman M,없어요,이 곳은 아주 좋고 즐거운 역사와 문화. 직원들은 친절하지만 영어로 관광객을 안내 하기 위한 충분하지 않았습니다.,4,봉은사,0
385,nandasmm,방문할 가치가 있는,"사원 자체는 다른 곳을 볼 수 있어. 다른 복도, 불상 및 이 사이트를 살리지 는 다채로운 종교적 및 성지 진찌로. 우리는 기도하는 시간이었고 흥미로운 관찰과 기도 의식.",4,봉은사,0
386,Craig N,사원 Bomgenunsa,아주 큰 사원이 아니었어요 꽂힙니다 settingand 더 복잡한 보다 더 큰 중심에 있는 서울. 멋진 곳이고 많은 사진. 매우 편안한 부지를 돌아 다니는,5,봉은사,0
387,Nsw123,강남에 있는 아름다운 사원,코엑스 는 사랑스러운 차분한 분위기의 바로 맞은편에 하루는 점심 시간.,4,봉은사,0
388,Deena M,도시의 아름다움을,"강남 봉은사 가는 관광에 이상한 대로 였다. 트래픽이 많은. 템플 가 가 하는, 우리의 투어 가이드를 얻었지만. 일단 내부, 왜 인기 있는 장소를 방문할 때 이다. 아름다운 정원과 평화로운. 이상한 생각이 있는 다른 모든 트래픽 잘얼버무리다. 비행 하는, 한 가치가 있었어요.",5,봉은사,0
389,Lauren W,차에 있는 절,아름다운 사원이 서울에 있고 지하철 역을 쉽습니다. 우리의 하이라이트는 전통적인 티 한 사원. 이 없는 것이지만 기부 해줄 수 있습니다. 주인은 매우 친절하고 영어를 기존 프로세스를 설명 하라.,5,봉은사,0
390,Madrean,불교 사원,이 지역은 멋진 명상 적인 사이트의 중심부에서 소음 공해 의 시티 센터 &. 1200 년에 걸쳐 있는 사원. 사람들이 방문해야합니다.,5,봉은사,0
391,rachnakhare,평화 시에,"두 시간 후에 일본 및 한국. 나는 내가 가장 좋아하는 말은 정말 이 쳇발. 아마도. 나의 여행은 어디를 간다는 사실을 축하하기 위해 살리지 인핸싱된. 각 세션에는 기도를 하고 다양한 객실과 편안한 리듬에 큰 사원 잠들곤 했어요. 밤에 조명을 살리지 는 이 도시의 멋진 스카이 라인이 있었습니다! 또한 직원 분들은 걸어 다니는 사진 찍기. 정말 멋진, 진정 경험! 저는 저녁에 가는 것을 추천합니다!",5,봉은사,0
392,Eirinsl,아름답고 조용한,"아주 좋은! 가이드 투어, 함께 차 munk 수 있습니다. 정말 멋진 곳이었고, 비방 및 지역 주민이 맥동 하는 데 사용됩니다.",5,봉은사,0
393,MMLee,단지 아름다운,"이상 코엑스 몰에 바로 옆에 있는 사원, 고요함 이보 아. 저희는 종이 조각이 - 정말 아름다운.",5,봉은사,0
394,jelico8,사랑스러운 794 쳇발 에서 c.e.,"우리 가족은 서울 코엑스 인터컨티넨탈 호텔에서 숙박해 하며 마음에 쏙 드는 거의 찾는 곳도 근처에 있고 길 건너 봉은사. 이 지역은 여러 다른 건물이 있는 매우 큰 사원. 하지만 아름다운 게이트가 있는 주차장도, 동상, 여러 장, 그리고 있습니다. 가장 인상적인 것을. 제가 느끼기에, 큰 동상 이 미륵 부처. 한 조각의 일부 측면은 생물 은 부정적인 정서 유형 23 미터 키가 큰 남자. 복도 천장에 매달려 있는 여러 작은 종이 등불 아래에서, 수백 개의 수는 흥미로운 발견. 여기에는 상당한",5,봉은사,0
395,Adir C,아름다운 곳,저는 좋은 곳에 위치하고 있는 이 사원은 항상 쉽게 방문할 수 있는 일의 작업에서 휴식을 취해보십시오. 아름다운 풍경으로 유명한 도시의 중심에 있는 비즈니스 센터.,5,봉은사,0
396,rcmilano98,설명할 수 있습니다 최고의 평화로운,많은 여성들이 이 사원으로 갈 중에. 흥미로운 것을 볼 수 있는 명상 을 수집. 사람들이 많지. 이 특별한 향 은 나지 않 어. 코엑스 몰 바로 맞은 편. 불상 뒷면은 키가 큰 저는 아시아에서 가장 뛰어난 않습니다. 우리의 여행은 강남에 가서 한 사람당 $30 했지만 지불하지.,4,봉은사,0
397,430myeong,놀라운 풍경,"관광 장소이긴 하지만, 그것은 매우 평화로운 곳입니다. 풍경이 아름다운 이동할 수 있습니다. 올 가을 및 봄이 가장 좋은 시간. 매우 다채로운 자연 미술, 놀라운 체리 블러섬. 간단하게 이다.",4,봉은사,0
398,lianKualaLumpur,"제대로 조명, 가장 낮","가 밤에 시내에서 하루 종일 8pm 후. 랜턴 은 가벼운 장식. 이 호텔에 대한 가장 큰 이유로 오래 된 사원이 있고. 밤에는 제대로 작동한 시간 동안 경로 리모키에 쳇발, 주변, 동상 들을 제대로 리모키에. 아주 좋은 카메라가 좋은 캡처하는 경우 이 훌래쉬. 한 주간 동안 최고. 이른 아침에 계획할 경우; 이미 3am 열기! 5am 이고, 매우 밝은 여름 동안 서울 이었을 것입니다.",3,봉은사,0
399,dldcw2,더 흥미로운 대부분,"저희는 가이드를 해 주고 있는 역사가 의 설명을 볼 수 있는. 사원 경내 에 있는 다른 사원 들 보다 더 큰, 재미있는 건물들이 많고. 할 가치가 있는 투어 포함.",4,봉은사,0
400,j0yce58,서울의 아름다운 곳 중 하나인 탑 텐,아름다운 도시의 복잡함. 서 큰 매우 아름다운 불상 및 건물 주변을 방문. 우리가 할 수 있는 달에 이 os 파일. 이는 등불 은 사진 기회,5,봉은사,0
401,Stephen P,다른 관광이나 쇼핑 에서 벗어난 멋진 휴식,"바쁜 도시에 있는 사원, 한국 무역 센터 코엑스 단지 맞은 편. 저는 한 번에 다른 관광 쇼핑은 근사한 휴식. 적인 동상 이 있는 곳이 있어 좋음 kwan 겉단장 관한 휴식과 명상 을 앉을 수도 있기도 하다. 변경다른 이벤트는 경우가 많습니다. 볼이 사랑스러운 고대 사원과 나란히 놓기 및 현대적인 스카이라인 주변 후 현대적인 건물.",4,봉은사,0
402,MaudraS,"숨, 휴식, 반사 하다","거의 불교 도 (저는) 이 가볼 만한 곳입니다. 아름다운 공원 안에 서울 시내, 제공하는 세계적인 작업의 분주함 있습니다. 제가 묵었던 호텔 바로 옆에 있기 때문에 신경 쓰지 않았다 (코엑스 interncontinental) 사원 및 각 종 gonged 4am 아침 이었다. 이 의식 의 벨 링잉을 주변에 4am 발생합니다 (6pm 에 있었습니다), 나는 무슨 일이 일어남 에 따라 it 사고, 결국은 약 30분 정도 보고 상상해 보십시오. 재미, 흥미롭고, 상쾌한. 이는 꼭 방문 4 월 이후",5,봉은사,0
403,Zolike78,강남의 한 가운데에 있는 오아시스,"조용하고 고요한 분위기가 나는 그렇게 생각하지 않을 고급스러운 강남에 위치한. 이 사원은 아름답고, 깔끔하고, 깨끗합니다. 전반적으로 긍정적인 분위기가 있는 아주, 아주 근사하고 해당 nuns. 그녀는 그 날을 기도하는 이야기 중 다시 통일 한국의 모든 것이라 했다. 기대한 것보다 경험.",5,봉은사,0
404,Kellie V,평화롭고 사랑스러운,"나는 이곳에서 며칠을 회의에 나가기 전에 쇼핑 무절제 하 신 곳이 필요한 것이었고 fonud. 하지 않은 투어 예약, 주변에서 그냥 갔다. 아무것도 비용이 되지 않았다. 나는 홀 에 앉아 조용히 생각하는 일부 다른 여자 (신발 할인) 점수를 케이크 맛있고 불교 전통 한식, 즉.. 아무! 하지만, 이 것이 정말 감동을 해 주는 친절하고 조용한 공간에서 했습니다. 최대의 메인 홀은 뒤에 작은 나무 먼지 경로를 시리즈. 이 꽤 있는 것 같은 느낌도 들을 수 있고 도시. 사원의 정원은 여전히 공사",5,봉은사,0
405,Karen E,가족 여행,좋은 곳으로 한국 역사를 참조하십시오. 10 년 후 내가 좋은 곳을 방문하는 시선을 사로잡는 작업 내역. 그는 매우 즐거운 시간을 우리는 물론.,5,봉은사,0
406,Yannomanno,고요한 곳의 장소는 서울의 번잡함으로부터,"근사한 곳! 큰 고대 불교 사원의 중간에 위치한 강남 지역. 길 바로 건너에는 코엑스 컨벤션 센터. 이 살아있다. 하루 종일 관광객들이 숭배 해 열세. 저는 친구를 통해 기존 office 제품. 아래는 카드 및 작성할 수 있는 그레이트 홀이 사람을 풍자 시 200.000원 번씩. 나에게 행복해. ' 아, 잊지 말고 방문한 차 모음 옆에있는 불교 기념품 가게 앞에서.",5,봉은사,0
407,IanKay2012,좋은 사원,평화로운 산책하고 별로여서. 좋은 아키텍처 및 조각 들. 좋은 정원과 벚꽃.,4,봉은사,0
408,k8travels23,평화로운 도시 쳇발,"조용한 가운데 강남 쳇발. 같은 평온함을 느낄 수 있는 도심. 나는 자주 연습 요가, 충격적인 경험을 방문하는 사람들을 보는 특별한 곳으로 하고 명상 을 할 수 있는. 아름다운 정원, 꼭 봐야할.",5,봉은사,0
409,Ree,서울에서 제가 가장 좋아하는 사원,"실제로 이곳을 방문 나의 4월 2014 (수까지 선택했는데 다시). 강남에 위치해 있어서, 코엑스 몰 건너편에 있습니다. 그 밖의 벽이 사랑스러운 도시에서 벗어나 쳇발. 이 아름다운 절, 방문할 가치가 있는. 이 또한 다양한 불교 기념품 가게 앞을 선물. 사원을 방문하는 것은 경우, 이 중 하나.",5,봉은사,0
410,angelzhizni,좋은 사원,"정말 크고 아름다운. 또한 관광지 이 매우 활성. 도시 중심부는 아름다운 사진이 하기에, 전통적인 느낌은 있지만 모든 것이 새로운 것을 하지 않고 잘 유지. 조용한 곳을 응시 하지.",4,봉은사,0
411,StellaMerced,좋아하는 장소 중 하나는 서울에,"저는 사랑 이라고 이 젠 스펏 모든 영역에서 고층 건물. 매우 편안한! 나는 기쁜 듯한 사원 템플 스테이, 소원 에 더 오랜시간 머물면서. 사람들은 매우 친절하고 유익한 정보를. 이 촛불, 향, 그리고 밥 만들려면 제공. 하고, 거대한 드래곤 의 드럼 헤드 구조. 그들은 정문을 향해 추락, 아름다운! 여행! 이동 및 방문.",5,봉은사,0
412,tombillinge,봉제어능 여행,"봉은사 가 약간 외진 곳을 방문한다면 센트럴 서울, 강남 이지만, 이는 보람 방문. 이 사원은 일부 유물, 손질 근거 하는, 놀라운 구조와 샤머니즘 신사. 이 의미에서 다른 현대적인 분위기. 봉제어능 여행.",4,봉은사,0
413,jessielim,평화로운 쳇발. 만일 사원과 불교 방문 가치,"걸침기구 찾기는 쉽다. 가는 길에, 우리는 주 도로에서 날씨 추위. 양호 하려면 쳇발 코엑스 몰 우린 다시 지르다. 그렇게, 당신을 보호하는 차가운 겨울. 사원에 도달하면, 우리를 맞아 주었는데, 몇 가지 멋진 숙녀 해 주었고, 몇몇은 신문 에서 우리의 소원과 우리 폴디드 을 쓰기에 대한 문자열 앞에 쳇발. 우리가 방문했을 때, 절은 공사 중이지만 일부 여유 돌아다니다. 걸어 다니는 절과 사진을 몇 장 찍지 었다, 평화롭고 조용한 객실이었습니다. 서울의 바쁜 도시 생활에서 벗어나 좋습니다. 절을",3,봉은사,0
414,Alexander S,갔다 오,"나는 그냥 체크 아웃 후에 방문이 위치한 코엑스 몰과 환상적인! 이는 놀랍게도 아직은 당절임을 활성 쳇발, 그래서 예배 하러 가는 사람들. 또한 벚꽃 나무에, 첫 주 서울에서 지금까지 모두 본 필자. 또한 구입한 샵, 그들은 합리적인 가격.",5,봉은사,0
415,greg m,촛불 은 바람,"이 절에 올 때마다 서울. 내가 겨우 찾을 잃고 끝에 고등학교 위에. 이번에 구입한 원통형 의 엄마. 부는 바람도 괜찮은, 그러나 촛불 은 요원을 배치 및 촛불 조명이 제대로. 단지 다른 장소들이 세인트 패트릭 성당 뉴욕에서. 이곳은 위협 및 내 가방은 검색으로 추정. 여기... 나는 도움말 및 를 위협. 아주 좋았습니다.",5,봉은사,0
416,RachelLewis89,아주 평화로운.,"이게 정말 평화로운 이제 아리마를 가운데 불구하고 도시. 나는, 나는 우연히 한 번 방문하여 전달하고 이 너무 마음에 들어서 그의 하루는 템플 스테이. 우리 전통 차, 조용히 생각하고 로터스 랜턴 - 훌륭한 통찰 이 없다면 며칠 정도는 템플 스테이 나에게 확실하지 않은 방법을 4am 명상 과 이후 묵음 어!",5,봉은사,0
417,LauraTravelNZ,"아주 기본적인, 부족하지만 aweinspiringness","우리 앞의 코엑스 몰고 북쪽 앞 산책 했습니다. 있지 않은 많은 사람과 행진 차임벨 들릴 곳 (채울시에 레이트기의 관광객) 홀 분위기는 꽤 아름다운 빨간 종이, 이 동상, 고무 많지 않지만 몇 년 전에도 있지, 하지만 최근 매우 진흙 땅 과 영어 표지판 준비. 그 중에 기록된 번역되었습니다 혼란 은, 동상, 훈장 을 참조 없이 올바르게 진술이 되어 그들의 유사성 또는.",3,봉은사,0
418,Justin S,평화로운 장소,이 곳을 방문했을 때 그 평화로운 느낌을 주었습니다. 조용하고 고요함. 다시 가고 싶은 곳입니다.,5,봉은사,0
419,Jlee7575,"도시의 사원, 아름다운 모임 장소","아름 다운 사원 도시. 걸침기구 일부로 착체를 여러 건물, 분수, 동상 및 체크 아웃. 시간을 보낸 뒤 둘러보시기 착체. 내 신발, 내가, 내 갔다, 앉는 자리 잡고. 우리들은 사람의 흥미로운 혼합 -- 앞쪽으로 쳇발 에 가장 든 동상 이 예배 하러, 주로 관광객들로, 뒤쪽 벽은 사람들과 함께 등장 을 보내고 오후에는; 일부는 읽기, 일부는 클리핑 쿠폰, 일부는 꾸지림 의 청구서 다. 제가 느낀 사원은 모임 장소 및 일부입니다 너무나 기뻤어요.",5,봉은사,0
420,CraigF84,화려하고 액세스 가능,"사원은 코엑스 몰 바로 건너편. 사이트 외측부직포 한 지역과 많은 다른 건물에서 보기위해 복잡한. 건물이 화려한 전통. 다양한 조상 과 풍경 들. 이 건물의 설명은 문학 다양한 언어로 제공되는 입구. 40분 정도를 쓰고, 그 모든 것을 커버 하지 않았다.",5,봉은사,0
421,elvoda,아름 다운 사원,마제스틱 시티 건물 간에 손실된 거의 절. 사원은 매우 다채로운 또한 가까운 공원이 싶네요.,4,봉은사,0
422,pearlypearl,는' 도시 ' 쳇발,"매우 놀란 이 사원에서 출생 장면 번잡한 도시와 거리. 하지만, 일단 단계로, 이 매우 고요하고 고요한. 대형 복합 는 쳇발, 가장 좋았던 것 중 하나가 아직까지!",4,봉은사,0
423,Dianakpg,아주 정통,"아침 일찍 대려가서. 덜 붐빈다고 합니다. 여전히 매우 정통 쳇발, 도시 중심에서. 바로 옆에 한국 월드 트레이드 센터. 도착할 수 있는 지하철.",5,봉은사,0
424,Kat,꼭 근처에.,"봉은사 아주 좋았다. 처음에는; 하지만 저는 전에. 마음에 쏙 드는 작은 평화로운 오아시스 의 한가운데에 현대성. 사랑을 보고 이들을 모두 찾는 사원 경내 고층. 나도 가을에 갔는데, 이 곳은 특히 형형색색 단풍 여행을. 이곳, 꼭 추천이 쳇발.",5,봉은사,0
425,RH_SH_13,아름다운 장소,"아주 평화로운 곳 중 10일 코엑스 맞은편 으로 내 사원 건물. 넌 적어도 2시간을 찾아보기에 좋은 신발, 각 건물은 나무 공예품, 아주 colorfu는. 아주 아주 아름다운 벚꽃 그때. 좋습니다.",5,봉은사,0
426,HK_Jim,좋은 곳,"매우 더운 날, 그리고 일부 방문객들이 많이 모인 이유는 사원 과청취방법 일부 방송. 누구나 오래된 사원과 정말 감탄했다. 여 좀 더 아는 한국의 역사. 이것은 좋은 산책이 곳에는 '풀' 에 사람들이 꽉 찼다는 산 자연 즐길 수 있다. 아마 나무 조각상 의 부하. 이 곳을 매우 즐긴다.",4,봉은사,0
427,Sarah B,아름다운!,야간 이동은 평안 의 경험 동안 사원 경내 둘러싸인 강남의 밝은 빛. 빅 부다 상은 꼭 보셔할!,5,봉은사,0
428,TheShis,아름다운 사원.,"이 아름다운 절, 코엑스 몰 강남에 인접. 진 절, 이 아름다운 불빛을 즐길 수 있는, 빛나는 꽃과 양초 의 모든 영광. 조용한 결혼식이 있는 동안 우리는 매우 고요하고 평화로움 을 보는 동안 참배 기도. 사원 자체가 너무 인상적이고 본질적으로, 아직도 방문할 가치가 있습니다. 사랑을 놓치는 동상 뒤쪽 쳇발. 입장료 및 수 없고 30분이 곳.",4,봉은사,0
429,Irfy A,쳇발 깡총뛰기,사원은 아주 이상한 경우 모든 주변 위치. 하지만 다시 걸침기구 가 먼저 :) 사원은 아주 좋았고 그냥 멋진 건축 이... 좋은 사진 많이 있는 기회...,3,봉은사,0
430,Melissa G,아름답고 봉제어능 여행.,"점점 이곳 홍대에서 1시간 정도 걸려서 나의 숙소, 하지만 확실히 가치 있는 것이었습니다 여행. 사원 자체는 인상적이고 구조적으로 여전히 사용 모두. 제주에서 지난 3개월 살았다, 정말 신선한 바람에 사원에 양질의 관광 팜플렛 영문. 템플 스테이 에서 제공되는, 그리고 비록 나는 아직 참여 일. 꼭 다시 그렇게. 다른 명소에서 도보 거리를 코엑스 몰 지하 무덤 과 선릉.",5,봉은사,0
431,kormensandiego,신구,"방문 bonguensa 쳇발 시간 나면 다시 사라. 구현 후에 배경 위에 쳇발, 현대적인 고층 건물 을 찾아 :-) 실제로는 아주 좋은 매력을 느끼고 긴장 이 여기에도 불구하고 현대 도시 중심부에 있는 사원. 아주 넓고 조용합니다. 또한 많은 활성 쳇발 주민 방문. 사원은 경험도 하고, 뭔가 좋은 일을 하고 있는 흥미로운 경우는 시간. 우리 단지 방문 오후 하지만. 우리는 몇 시간을 그냥 앉아 있는 풍광을 감상하는 풍자 이전 이름과 새 구조와 나는 또 사진을 찍은 시간 대비 분위기. 이곳은",4,봉은사,0
432,Helene L,방문 가치!,"정말 이 매력. 달리 왕궁, 사원 이고 평화롭고 특별한 느낌이. 부지는 아름다운 풍경과 사랑스러운 전망.",4,봉은사,0
433,Jyess82,도시에서 장소를 휴식,"삼성 역에서 걸어서 약 15mins, 이 사원에 고층 건물. 환경 쳇발 아리마를 & 순간, 당신의 평화를 찾을 때. 방문할 가치가 있습니다.",4,봉은사,0
434,WendyK29,평온한 도시,"역사적인, 조용한, 그리고 아름다운 - 세 단어 설명할 쳇발. 목이 갑자기 진정 저에 들어갔더니 쳇발, 정신 없이 복잡한 도시를 떠나 뒤에. 꼭 가봐야 할 곳을 찾는 여행객의 오아시스, 마음을 진정으로 지친. 사원은 일부 복원 작업 계속 가치를 진행.",4,봉은사,0
435,Murat D,오아시스 가운데 강남,"큰 불교 사원은 그 한가운데 혼돈의 강남 지역. 오아시스 같다. 사원 주위를 방문한다면 11:30, 점심은 잊지 말고 사 1000 원이 그냥 절.",4,봉은사,0
436,unixity,"평균, 기껏해야","봉은사 은 관광지는 먼 강남. 강남의 경우 이 여정, 설득하는 그다지 나가는 길에 고객... 었다. 몇몇 흥미로운 뷰를 쳇발 에 면적 크기. 변경다른 가 입장료는 없습니다. 그러나, 이 훨씬 더 흥미로운 지역 및 관광 명소에서 아키텍처 및 문화 관련 사이트 꺼져 있으면 서울에 관심.",3,봉은사,0
437,MichelleM222,좋은 곳은 도시의 중심부에,"중심부의 부산스러운 강남구 봉은사 가 - 하지만 코엑스 몰에 가까운 호텔. 사원은 아주 잘 관리되고 있는 우리가 방문한 의식. 비용은 무료입니다 입력하려면 두 시간, 정원 산책에 지출. 돌아갑니다.웹 지도 않나 를 이 곳은, 여긴아니에요. 길에 들러서 강남에서 쇼핑해 - 완전 후회 없 이 다다!",5,봉은사,0
438,polinak236,확인,"많은 사람들이 기도 할 수 있는 비 종교적인 사람 같다. 확인 해주세요, 불상 은 동상, 볼거리가 많지만 그 외에는.",3,봉은사,0
439,Andrew G,흥미로운,그 위병 교대식 이 특히 재미있는. 심지어 바쁜 때 경관을 합니다. 궁전과 정원을 둘러보는 재미도,4,봉은사,0
440,Anvil16,평화롭고 놀라운,"정말 취미가 강남을 본적이 이 사원, 동상 은 모두 아름다웠고 정말 가지고 주위 환경 내 모든. Aquariam 찾아가기 쉽습니다. 반드시 방문이 비슷하면 잊지 못할",5,봉은사,0
441,Adventure_Advisor,평화로운 아름다운 휴양지,여러 구조는 불교 착체를. 저는 운에 서비스 본관 은 아름다운. 도없이 고요함과 서비스가 발견된 여기가 서울의 혼동. 나는 언젠가 여기에 유지할 사원.,5,봉은사,0
442,mokky,아름다운 큰 사원 도시에서,"사찰 은 대규모. 구조는 아름다운, 거대한 부처님 의 건물에 동상. 이 땅에 있는 템플 스테이. 그것도 개재 주변 현대적인 건물. 이 지하철을 이용하여 쉽게 접근. 그냥 드롭 오프 삼성역 에서 멀지 않고. 입장료는 무료.",5,봉은사,0
443,ces168,고요함 가운데 시티,"삼성 동 봉은사 는 절에, 강남구 서울. 이 중에서 내가 좋아하는 한국. 조용하고 아름다운 곳임에도 불구하고 강남의 중심부에 위치해, 금융가의 서울. 거대한 불상 과 도시와 해당 뷰, 파노라마뷰를 볼 수 있는 고층 건물과 사원의 서울. 이것은 꼭 봐야 하는 관광지는 서울.",5,봉은사,0
444,KilaK,아름다운 장소,여러 사찰 활성 서비스는. 불상 조각 작품은 놀라운 수와 사원.,4,봉은사,0
