u_id,review,u_rate,p_id,review_en
heyjining,"일단 롯데월드를 한 번도 못가봐서 너무 기대하고 가보고싶었는데 가보니 환상이더라고요 ❤️ 예쁜 풍경은 물론 , 여러 기념품과 어느곳과 비교못할 놀이기구들이 모여있는 곳이 있구나 싶었어요 >< 제게 처음 친구들과 가본 롯데월드는 환상 그 이상으로 너무 만족했어요 !! 먹거리도 많아서 좋았구요 ㅎㅎ 하지만 자이언트로프 ? ( 실내에 360도 도는 놀이기구 ) 는 입구를 찾기어려웠어요ㅜㅜㅜ그리고 귀신에 집에서 너무 깜깜해서 길을 한 번 휘청거리며 잃었습니다 ㅎㅎ 그리고 운휴 시설에는 없던",5,592,"First of all, I've never been to Lotte World, so I wanted to look forward to it, but when I went there, it was a fantasy. Not to mention the beautiful scenery, there were many souvenirs and rides that could not be compared to anywhere else. Lotte World, which I went with my friends for the first time, was more than a fantasy! It was good because there was a lot of food, but the Giantrop? was hard to find the entrance.ᅮᅮ그리고그리고And it was so dark at home because of the ghost that I stumbled and lost. And it wasn't in the transportation facility."
손수한,줄을 만이설것 같아서 귀찮은 느낌이 들었는데 매직패스가 있어서 정말 편리하고 좋았다. 기구들이 하나하나 다양해서 정말 재미있었다. 멋진 퍼포먼스도 보고 가족들이랑 좋은 추억도 보내고 정말 좋았다.,5,592,"I felt lazy because I thought I would draw the line, but it was really convenient and nice to have a magic pass. It was really fun because the equipment was various one by the way. I saw great performances and had great memories with my family. It was really good."
porkplate,아이들 방학이라그런지 정말 사람이 어마어마하네요..ㅎㅎ 그래도 쌈바퍼레이드 너무 좋았어요!! 직원분들이 아이들이랑 아이컨텍도 잘 해주시고 하이파이브도 해주시고 해서 제가 더 신났었네요!!^^,4,592,It's really huge because it's children's vacation.I still loved Samba parade! I was even more excited because the staff did a good eye contact with the children and gave them a high five.^^
Kylie Park,"롯데월드만의 특유의 분위기가 사람을 설레게 한다. 실내가 넓어서 날씨에 제약이 있을때는 안에서 놀고, 좋으면 야외에서 놀고 할 수 있어서 좋다.",4,592,"Lotte World's unique atmosphere makes people excited. It is good to play inside when the weather is limited because the room is wide, and if it is good, play outdoors."
j c yoo,여름방학 맞아 모처럼 시원하고 즐거운 하루였습니다. 쑥 커버린 손주들은 짜증부리지 않고 줄을 서고 재미있어 하는걸 보니 대견합니다. 오전에 비가 넘 많이 내려 그런지 오후에는 방문객이 엄청 늘었는데요. 훌륭한 놀이시설이 참으로 자랑스럽기도 합니다,5,592,"It was a cool and enjoyable day for me for the summer vacation. I'm proud to see my chubby grandchildren line up and have fun. It rained a lot in the morning, so the number of visitors increased a lot in the afternoon. I'm proud of the great amusement park."
Park,"돈에 눈먼 롯데여,, 주말엔 입장 인원 줄이고, 사람많으면 사고 날텐데, 안전사고 더욱 철저히 대비하십시요 매직패스 약올리는것도 아니고,, 예약 해 보는게 소원이다.",1,592,"Lotte blinded by money, reduce the number of people on weekends, and prepare for safety accidents more thoroughly. I don't mean magic pass, I want to make a reservation."
ran2ro,간만에갔는데 점검하는 기구가많더라구요 그게아쉬웠고 새로운 4D놀이기구는 예상외로재미있었습니다.나중에 또타고싶은놀이기구였습니다,3,592,"It's been a while since I've been there, but there were a lot of That was easy and the new 4D ride was unexpectedly fun.It was a ride that I wanted to ride again later."
Kim,진짜 레알 개극혐인게 운행안되는 놀이기구가 대다수에 매직패스인지뭔지 18시부터 예약가능이라고 해서 18시 되자마자 들어가도 무슨 벌써 마감이라하고 1초도 안벗어나서 바로 눌러서 들어왔는데 진짜 짜증 화장실도 너무 더럽고 직원들은 착한데 운영하는게 너무 개판이다 두 번 다신 안온다 말이 매직 패스지 1번도 못쓰고 80~90분씩 기다려서 겨우 두번타고 갑니다 돈아깝고 시간 아까워 뒤지겠네,1,592,"I really hate the fact that most of the rides that don't work are magic passes or reservations can be made from 18:00, so even if I go in at 18:00, it's already closed and I pressed it right away because it hasn't even taken off for a second, but the restrooms are so dirty and the employees are so nice, but I'm not going to come back again because I couldn't even use the magic passes for 80 to get on for two hours."
YE JIN K,"벚꽃시즌 평일에 갔는데, 사람도 적당?(아틀란티스의 경우 1시간반~2시간 대기)했고 특히 매직아일랜드 놀이기구는 벚꽂을 즐기며 탈 수 있어서 정말 좋았음.",4,592,"I went there on weekdays during the cherry blossom season, and people were just right? (Atlantis waited for 1 1/2 to 2 hours) Especially, Magic Island rides were really nice to enjoy cherry blossom arranging."
Qwe,요금은 나이로 받고 이용범위는 키로 하니 작은아이는 돈은 돈대로 내고 이용할만한 놀이기구가 거의 없어요 작은건 수준 안맞고 탈만한건 키에서 잘리고,3,592,"The fare is old and the range is height, so the younger child has very few rides to pay for. Small ones don't fit, ride ones cut off from height."
석주명,오랜만에 갔는데 좋았어요 월요일 오전에는 사람도 안많았고 무엇보다 매직패스 시스템이 굉장히 편했습니다. 덕분에 대기시간이 별로 없었어요.,4,592,"It's been a while since I've been there. It was good. On Monday morning, there weren't many people, and above all, the Magic Pass system was very convenient. Thanks to you, I didn't have much waiting time."
JI YONG BAE,여기ㅜ진짜 조아요 역시 롯대월드 최고 요즘엔 줄도 빨리 없오져서 그렇게 오래 안기다렸어요 와 진짜 강추 어ㅣ국인도 열심히 놀수있음 its very dun wow LoL i can tell is true,5,592,"Here. Really. Joa is the best in the world. These days, there's no line so I didn't wait that long. Wow, I strongly recommend that you play hard."
Roy Kang,평일에가면 주말보다는 사람이 적지만 그만큼 운영하는 놀이기구 수가 적어서 비슷하다고 생각합니다. 하지만 즐겁게 놀았습니다. 박물관티켓은 3000원 추가하면 볼 수 있지만 추천하지 안습니다.,4,592,"On weekdays, there are fewer people than on weekends, but I think it's similar because there are fewer rides. But I had fun. You can see the museum ticket for 3,000 won, but I don't recommend it."
김민우,인원수 제한을 두던가 하세요 이건 뭐 한개도 못타겠네요 가격이 싼것도 아닌데 너무 하네요 최악입니다 인원수 제한을 두던가 하세요,1,592,"Put a limit on the number of people. I can't get any of this. It's not cheap, but it's too much. It's the worst. You can put a limit on the number of people."
동민 신,사람이 너무 많아서 세시간에 한개 탈 수 있어요 눈물눈물 매직패스는 안돼요 사람이 전말 많앙 너무 많아 여자친구랑 오면 여자친구한테 맞을수도,3,592,"There are so many people that I can ride one in three hours. You can't do a tear, magic pass. There are so many people talking about it. If you come here with your girlfriend, you might get hit by your girlfriend."
Jongwon L,즐겁게 놀고 있는데 날이 덥군요.. 50자 제한이 있을 줄이야.. 더워서 아무 싱각도 안남. 배도 고프고 말이죠.. 아직도 5ㅔ자가 은됐네. 후기를 왜 써야한.써야 하는건지?,4,592,It's hot while I'm having fun. I didn't know there was a 50-character limit. It's so hot that I can't feel anything. I'm hungry. It's still a pentagon. Why should I write a review?Should I write it?
hyomin,민속촌 입구에 남직원 말투 때문에 여행이 짜증이났어요 길은 모를수도 있고 알려주면 될것을 진짜 화나내요 5월19일 5시30분까지 있던 남직원,1,592,"The man's way of speaking at the entrance to the Folk Village irritated my trip. He might not know the way, and he's really upset that you can tell him what you need to know, until 5:30 on May 19th, May 19th, at 5:30 p.m."
no name,단체관람객들 많기는 했지만 눈치게임 실패는 아닌 수준이었음 11시정도까지는 거의 모든 기구 대기 10분 이내로 탔고 오후부터는 사람 많아짐,4,592,"Although there were a lot of people watching, if the timing game was not a failure, almost all the rides were within 10 minutes of waiting until 11 o'clock, and from the afternoon, there were more people."
Moon_jihye,7시 20분부터 한시간 기다려서 하나타고 나오니까 매직아일랜드 다 마감되서 탈수있는거 하나도 없고 9시부터는 실내만되는데 실내에는 솔직히 탈만한것도 많이없고 진짜 돈아까움 열시까지라고 하질말던가 진짜최악,1,592,"I waited for an hour from 7:20 until I got out of the car, and the Magic Island was closed, so I couldn't ride anything. I only rode indoors from 9 p.m., but honestly, there's not much to ride indoors. Don't tell me to do it until 10 p.m. for real money."
ㅇㅇㅇ,정말 재미잌ㅅ었어요 하하하하핳하 사람이 넘 많으요 그릭ㅎ 아틀란티스 점 시간 좀 늘려주세여 바이킹도 요 바이킹 30초도 안하는것 같던뎅,3,592,"It was so much fun. Hahahaha. There are so many people. Greg, I need more time at Atlantis. I don't think you've been Viking for 30 seconds."
상준 이,Very good!! 아이와 어린이날이라서 놀러온 롯데월드 Kidetoria is very good place to play with kids 정원인원수가 꽉 차면 못들어가니 입장시간에 맞춰 미리 줄을 서서 기다려야 해요,4,592,"Very good!! Lotte World Kidetoria is very good place to play with kids because it's Children's Day, so you have to wait in line for the entrance time because you can't go in when the number of people in the garden is full."
Heeyoun K,오래되서 여러 놀이기구들이 식상하긴 하지만 실내라는 장점도 있고 아이들 볼수 있는 vr이 많아져서 그나마 좀 신선한게 있어요 매직패스가 예약하기 어려운게 좀 있네요,4,592,"It's been a long time, so many rides are boring, but there's an advantage of being indoors and there's a lot of vr for kids to see, so there's something new. There are some magic passes that are hard to book."
Baeys72,"저는 어린 시절부터 여기에 왔습니다. 이제는 제 가족이 있고, 여전히 아들과 딸과 함께 있습니다. 항상 제게 특별한 곳이 될 것입니다. 이 공원은 유아부터 장로에 이르기까지 모든 연령대에 적합하며, 직원들은 매우 친절하며 업무에 전념합니다.",5,592,"I've been here since childhood. Now I have my family, and I'm still with my son and daughter. It will always be a special place for me. The park is suitable for all ages, from infants to elders, and employees are very friendly and dedicated to their work."
