,id,title,title_ko,rate,year,country,genre,running_time,contents
38,38,Fantastic Beasts: The Crimes of Grindelwald,신비한 동물들과 그린델왈드의 범죄,3.5,2018,"영국,미국",가족/판타지/모험,2시간 14분,"마법 세계의 운명을 건 전쟁이 시작된다.
‘뉴트 스캐맨더’(에디 레드메인)의 활약으로 강력한 어둠의 마법사 ‘겔러트 그린델왈드’(조니 뎁)가 미합중국 마법의회 MACUSA에 붙잡히지만, 이내 그가 장담했던 대로 탈출해 추종자를 모으기 시작한다. 순혈 마법사의 세력을 모아 마법을 사용하지 않는 사람들을 지배하려는 그린델왈드의 야욕을 막기 위해 ‘알버스 덤블도어’(주드 로)는 제자였던 뉴트에게 도움을 요청한다. 마법사 사회는 점점 더 분열되어 가운데, 앞날의 위험을 알지 못한 채 이를 승낙한 뉴트는 진정한 친구와 가족 사이의 사랑과 의리가 시험대에 오르게 되는데…."
39,39,Spider-Man: Into the Spider-Verse,스파이더맨: 뉴 유니버스,4,2018,미국,애니메이션/액션/모험/코미디/가족/SF,1시간 57분,"평범한 10대 ‘마일스 모랄레스’는 우연히 방사능 거미에 물려 스파이더맨 능력을 가지게 된다. 혼란스러워하던 ‘마일스’는 악당과 싸우고 있는 ‘피터 B. 파커’를 마주치게 되고 ‘피터 B. 파커’는 ‘마일스’가 자신과 같은 능력을 가지고 있음을 직감한다. 서로를 만나면서 여러 개의 평행세계가 존재한다는 것을 알게 된 ‘마일스’와 ‘피터 B. 파커’는 이후 스파이더 우먼 ‘스파이더 그웬’, ‘스파이더맨 누아르’, ‘스파이더햄’ 등 평행세계 속 공존하는 모든 스파이더맨들을 만나게 되는데… 하나의 유니버스에서 만나 팀을 결성한 스파이더맨들은 과연 세계를 구할 수 있을까?"
40,40,Seopyonje,서편제,4,1993,한국,음악/드라마,1시간 52분,"소리꾼 유봉과 그의 딸 송화, 그리고 유봉이 거두어 기르며 북을 가르치는 동호, 이 세 사람의 애절한 이야기를 담은 임권택 감독의 대표작 중 하나이다. ‘판소리’라는 한국의 전통음악을 최초로 영화화하면서 ‘한’의 영상미를 구현했다는 평가를 받는 작품으로 개봉 당시 서울 단성사 한 곳에서만 100만명의 관객을 동원했던 화제작이기도 하다. 특히 영화음악을 맡은 김수철 음악감독은 ‘춘향가’와 ‘심청가’ 등 판소리 외에도 ‘천년학’, ‘소리길’ 등의 오리지널 스코어를 통해 국악에 대한 깊은 애정을 보여주었다. [제15회 제천국제음악영화제]

1960년대 초 전라도 보성 소릿재를 배경으로 하는 이야기. 누나와 아버지를 찾아 다니던 동호는 소릿재 주막 주인의 판소리 한 대목을 들으면서 과거에 대한 회상에 잠긴다. 소리품을 팔기 위해 마을 대가집 잔칫집에 불려온 유봉은 동호의 어미인 금산댁을 만나 자신의 양딸 송화와 함께 새로운 생활을 시작한다. 금산댁이 아이를 낳던 중 아이와 함께 죽게 되자, 유봉은 아이들은 데리고 소리품을 팔러 다닌다.. 유봉은 소리품을 팔러 다니면서 송화에게는 소리를, 동호에게는 북을 가르쳐 둘은 소리꾼과 고수로 한 쌍을 이루며 자란다. 하지만 동호가 생활고에 더해 유봉 때문에 어미가 죽었다는 괴로움을 견디지 못하고 떠나자 유봉은 송화가 자신을 떠날까 염려하며 동시에 그녀의 소리에 한을 실어 주기 위해 송화의 눈을 멀게 만든다. 그의 의도대로 시력을 점차 잃어가는 송화에게 유봉은 죄책감을 크게 느끼며 사죄를 한다. 몇 년후, 눈먼 송화와 동호가 소리꾼과 고수로서 재회하게 되는데…"
41,41,No Manners,품행 제로,2.5,2002,한국,로맨스/틴에이저/코미디,1시간 39분,"모범시대, 불량영웅 중삘(feel)이가 왔다!. 은하 미용실의 외동아들이자 문덕고의 '쌈장'인 중필(류승범 분)의 하루 일과는 무척이나 고단하다. 물론, 일과 중 가장 중요한 것은 학교 가는 일. 일단 학교 조무래기들의 기대에 어느 정도 부응하기 위해선, 호시탐탐 그의 자리를 노리고 있을 무리들과 겨뤄 심심찮게 얘깃거리를 제공해야 하고, 비밀 아지트로 활용하고 있는 학교 옥상도 관리해야 한다. 그 뿐인가? 젊음과 문화의 상징인 로라장 관리며, 약간의 용돈벌이를 위한 춘화사업(?)까지... 그야말로 중필의 손길이 닿지 않는 곳이 없을 정도다. 덕분에 중필을 보좌하고 있는 수동(봉태규 분)과 넘버2의 자리를 고수하고 있는 단군파는 중필의 보호와 협박 속에서 평화롭게 공생관계를 유지하고 있다.
  그러나 세상 거칠 것도 두려울 것도 없는 중필의 가슴에도 예기치 못한 큐피드의 화살이 날아와 박히고 말았으니... 이웃 여학교의 퀸카 민희(임은경 분)가 바로 그 주인공!! 하지만 그의 핑크빛 풋사랑이 제대로 피어날 겨를도 없이 안락했던 일상은 깨질 기미가 보이기 시작하는데... 어느 날 갑자기 태풍처럼 등장한 전학생 상만(김광일 분)이 그 일대를 초토화하며 주먹세계를 평정하려 한다는 소문이 그의 귀에도 들려온 것이다. 학교 아이들 뿐 만 아니라 그의 오른팔 수동마저도 또 하나의 전설이 될 중필과 상만의 격전을 내심 부추기고 기대하지만, 웬일인지 중필은 애써 상만과의 충돌을 피하려는 눈치다. 그러나 한 시대에 지존이 둘일 순 없는 법! 결전의 그 날은 다가오고...
  한편 중필을 짝사랑 해온 오공주파 나영(공효진 분)은 민희가 중필과 가깝게 지낸다는 사실을 알게 되고, 그녀에게 온갖 공갈협박을 가해 보지만, 우습게만 여겼던 모범생 민희의 당돌함에, 만만치 않은 라이벌이 등장했음을 예감한다. 정란여고 최고의 모범생과 최고의 날라리. 어울리지 않는 연적이 되어버린 둘은 서로만의 방식으로 중필을 얻기 위한 사랑의 경쟁을 시작한다. 시간이 갈수록 전세는 악화되어 단군파 마저 상만에게 붙어 버리자 중필은 자신의 위기를 실감하고, 그 와중에 중필을 보호하겠다고 겁없이 나선 나영은 무모한 상만과의 싸움에 참패, 초죽음이 되어 돌아온다. 이제 문덕고 최강을 가릴 상만과의 대결은 피할 수 없는 대세가 된 듯하다. 드디어 결투의 카운트다운은 시작되고.. 과연 중필은 지존의 자리와 사랑, 두 마리 토끼를 다 지킬 수 있을 것인지?"
42,42,상류사회,상류사회,1.5,2018,한국,드라마,2시간 00분,학생들에게 인기와 존경을 동시에 받는 경제학 교수 ‘태준’(박해일)은 우연한 기회를 통해 촉망받는 정치 신인으로 국회의원 선거에 출마하게 된다. 한편 그의 아내이자 미래미술관의 부관장 ‘수연’(수애)은 재개관전을 통해 관장 자리에 오르려 한다. 그러나 ‘수연’의 미술품 거래와 ‘태준’의 선거 출마 뒤에 미래그룹과 민국당의 어두운 거래가 있었다는 것이 밝혀지고 두 사람은 완벽한 상류사회 입성을 눈앞에 두고 위기에 처한다. 이 기회를 절대 놓칠 수 없는 ‘태준’과 ‘수연’ 부부는 민국당과 미래그룹에게 새로운 거래를 제안하게 되는데...
43,43,국가부도의 날,국가부도의 날,3.5,2018,한국,드라마,1시간 54분,"1997년, 대한민국 최고의 경제 호황을 믿어 의심치 않았던 그때, 곧 엄청난 경제 위기가 닥칠 것을 예견한 한국은행 통화정책팀장 ‘한시현’(김혜수)은 이 사실을 보고하고, 정부는 뒤늦게 국가부도 사태를 막기 위한 비공개 대책팀을 꾸린다. 

한편, 곳곳에서 감지되는 위기의 시그널을 포착하고 과감히 사표를 던진 금융맨 ‘윤정학’(유아인)은 국가부도의 위기에 투자하는 역베팅을 결심, 투자자들을 모으기 시작한다. 이런 상황을 알 리 없는 작은 공장의 사장이자 평범한 가장 ‘갑수’(허준호)는 대형 백화점과의 어음 거래 계약서에 도장을 찍고 소박한 행복을 꿈꾼다. 

국가부도까지 남은 시간 단 일주일. 대책팀 내부에서 위기대응 방식을 두고 시현과 ‘재정국 차관’(조우진)이 강하게 대립하는 가운데, 시현의 반대에도 불구하고 ‘IMF 총재’(뱅상 카셀)가 협상을 위해 비밀리에 입국하는데… 

위기를 막으려는 사람과 위기에 베팅하는 사람, 
그리고 회사와 가족을 지키려는 평범한 사람, 
1997년, 서로 다른 선택을 했던 사람들의 이야기가 시작된다."
44,44,Spotlight,스포트라이트,4.5,2015,미국,드라마/스릴러,2시간 8분,"미국의 3대 일간지 중 하나인 보스턴 글로브 내 ‘스포트라이트’팀은 가톨릭 보스턴 교구 사제들의 아동 성추행 사건을 취재한다. 하지만 사건을 파헤치려 할수록 더욱 굳건히 닫히는 진실의 장벽. 결코 좌절할 수 없었던 끈질긴 ‘스포트라이트’팀은 추적을 멈추지 않고, 마침내 성스러운 이름 속에 감춰졌던 사제들의 얼굴이 드러나는데..."
45,45,The Spy Who Dumped Me,나를 차버린 스파이,3,2018,"캐나다,미국",코미디/액션/모험,1시간 57분,"(구)남친 덕에 스파이계 강제 진출한 ‘오드리’, 친구 따라 스파이계 대충 입문한 ‘모건’. 생일날 문자 이별 통보도 모자라 엿 같은 미션을 남기고 떠난 CIA 구남친 덕에 오드리(밀라 쿠니스)와 절친 모건(케이트 맥키넌)은 국제적인 범죄에 연루된다. 얼떨결에 스파이가 되어버린 이들이 유럽 전역을 누비는 가운데, 정체를 알 수 없는 영국 요원들이 접근하고 최정예 킬러까지 따라붙으며 두 절친의 입담과 액션이 터지기 시작하는데…

이들의 근본 없는 액션이 당신을 깨운다!​"
46,46,Bohemian Rhapsody,보헤미안 랩소디,3.5,2018,"미국,영국",드라마,2시간 14분,"“나는 스타가 되지 않을 것이다, 전설이 될 것이다”

공항에서 수하물 노동자로 일하며 음악의 꿈을 키우던 이민자 출신의 아웃사이더 ‘파록버사라’. 보컬을 구하던 로컬 밴드에 들어가게 되면서 ‘프레디 머큐리’라는 이름으로 밴드 ‘퀸’을 이끌게 된다. 시대를 앞서가는 독창적인 음악과 화려한 퍼포먼스로 관중들을 사로잡으며 성장하던 ‘퀸’은 라디오와 방송에서 외면을 받을 것이라는 음반사의 반대에도 불구하고 무려 6분 동안 이어지는 실험적인 곡 ‘보헤미안 랩소디’로 대성공을 거두며 월드스타 반열에 오른다. 그러나 독보적인 존재감을 뿜어내던 ‘프레디 머큐리’는 솔로 데뷔라는 유혹에 흔들리게 되고 결국 오랜 시간 함께 해왔던 멤버들과 결별을 선언하게 되는데… 세상에서 소외된 아웃사이더에서 전설의 록밴드 ‘퀸’ 되기까지, 우리가 몰랐던 그들의 진짜 이야기가 시작된다."
47,47,The Light Between Oceans,파도가 지나간 자리,4,2016,"영국,뉴질랜드,미국",드라마/로맨스,2시간 12분,"1차 세계대전 참전용사였던 ‘톰’(마이클 패스벤더)은 전쟁의 상처로 사람들을 피해 외딴 섬의 등대지기로 자원한다. 그곳에서 만난 ‘이자벨’(알리시아 비칸데르)에게 마음을 열고 오직 둘만의 섬에서 행복한 생활을 시작한다. 하지만 사랑으로 얻게 된 생명을 2번이나 잃게 되고 상심에 빠진다. 슬픔으로 가득했던 어느 날, 파도에 떠내려온 보트 안에서 남자의 시신과 울고 있는 아기를 발견하고 이를 운명으로 받아들이며 완벽한 가정을 이룬다. 그러나 수년 후 친엄마 ‘한나’(레이첼 와이즈)의 존재를 알게 되고, 가혹한 운명에 놓인 세 사람 앞에는 뜻하지 않은 선택이 기다리고 있는데..."
48,48,완벽한 타인,완벽한 타인,4,2018,한국,코미디/드라마,1시간 55분,오랜만의 커플 모임에서 한 명이 게임을 제안한다. 바로 각자의 핸드폰을 테이블 위에 올려두고 통화 내용부터 문자와 이메일까지 모두 공유하자고 한 것. 흔쾌히 게임을 시작하게 된 이들의 비밀이 핸드폰을 통해 들통나면서 처음 게임을 제안했던 것과는 전혀 다른 상상치 못한 결말로 흘러가는데…. 상상한 모든 예측이 빗나간다.
49,49,Two Night Stand,투 나잇 스탠드,4,2014,미국,코미디/로맨스,1시간 26분,일도 연애도 제대로 되는 게 없는 메건(애널리 팁튼)은 모처럼의 외출에서 정말 제대로 기분을 잡치고 만다. 결혼까지 약속했지만 바람피우고 떠나버린 옛 남친이 여친과 데이트 중인 현장을 목격한 것. 홧김에 데이트 사이트에서 만난 알렉(마일즈 텔러)과 생애 첫 원나잇 스탠드를 감행한 메건은 다음날 알렉과 쿨하게 마무리…는 커녕 서로 빈정이 상해 막말을 주고받으며 헤어지는데… 그런데?! 문제는 이제부터! 간밤에 내린 기록적인 폭설로 메건은 알렉의 집에서 나갈 수 없게 된 것. 이제 메건과 알렉은 눈이 녹을 때 까지 하룻밤을 더 보내야 하는 민망하고 어색한 상황에 처하고 마는데…
50,50,Blindness,눈먼 자들의 도시,5,2008,"캐나다,브라질,일본",드라마/미스터리/SF/스릴러,2시간 00분,"전 인류가 눈이 먼 세상, 오직 나만이 볼 수 있다. 평범한 어느 날 오후, 앞이 보이지 않는다며 한 남자가 차도 한 가운데에서 차를 세운다. 이후 그를 집에 데려다 준 남자도, 그를 간호한 아내도, 남자가 치료받기 위해 들른 병원의 환자들도, 그를 치료한 안과의사도 모두 눈이 멀어버린다. 시야가 뿌옇게 흐려져 앞이 보이지 않는 정체불명의 이상현상. 눈먼 자들의 수가 기하급수적으로 늘어나면서 정부는 그들을 병원에 격리수용하고, 세상의 앞 못 보는 자들이 모두 한 장소에 모인다. 그리고, 남편을 지키기 위해 눈먼 자처럼 행동하는 앞을 볼 수 있는 한 여인(줄리안 무어)이 있다. 아수라장이 되어버린 병동에서 오직 그녀만이 충격의 현장을 목격하는데.."
