id,name,url,tags
781,인비저블맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189001,"next,,,real,scary,cruel,lucky,fun,surprised,black,,afraid,last,scared,invisible,,ridiculous,realistic,modern,quick,stimulating,,crazy,much,common,facial,crazy,much,fun,exciting,exciting,true,,,crazy,first,good,much,scary,unfamiliar,familiar,last,bad,crazy,,scary,,sick,black,last,thriller,scary,delicious,fun,afraid,front,,scared,adrian,precious,invisible,scared,long,scary,black,last,american,woman-like,strong,domestic,,impressive,,scary,fun,able,scared,,scared,last,good,stuffy,beautiful,good,good,worth,yeo-ju,nervous,first,regular,,,,scared,first,able,facial,last,immersed,blindfolded,last,neat,different,obvious,nervous,whole,nervous,enjoyed,clean,first,frightening,cool,old,nice,silent,obvious,fresh,much,gassy,last,much,next,good,main,acting,much,fun,,nervous,nervous,much,much,creepy,fresh,horror,scary,good,prime,top,corona,satisfying,deserted,dangerous,clean,natural,female,scary,solid,,fresh,strong,confused,self-defense,goose,nervous,lethargic,nervous,funny,popcorn,,probable,unlikely,likely,fun,tense,,hard,much,hard,great,sweaty,nervous,good,possible,sure,long,good,good,grand,remade,,invisible,,last,scary,invisible,nice,glad,,high,invisible,scary,disappointed,worth,disappointing,good,black,crazy,pathetic,invisible,high,,much,nervous,"
782,작은 빛,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180851,"due,korean,independent,,high,interesting,calm,meticulous,detailed,stubborn,impressive,small,personal,creative,positive,korean,natural,curious,big,,young,good,good,pleasant,small,,firm,small,,low,bubble,korean,bright,understatement,,,,small,,much,immersed,visual,sad,true,impressive,human,low,great,independent,korean,independent,little,much,good,scattered,full,critic,,"
783,잡식가족의 딜레마,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123389,"factory-style,,easy,well-made,factory-style,realistic,unprovocative,first-person,,interested,factory-style,ashamed,human,impossible,full,meathigh,human,warm,right,powerful,intelligent,eat,wear,,untouched,foot-and-mouth,inevitable,factory-style,one-year-old,many,different,born,animalwhy,intelligent,dog,like,,,factory-type,high,documentary,boring,cramped,low,many,factory-style,vegetarian,many,,different,eat,precious,eccentric,first,peaceful,hidden,destructive,difficult,vegetarian,healthy,nongluten,soy,great,moral,uncomfortable,main,,,,soon-i,cramped,sick,sad,human,first,wonderful,uncomfortable,carnivorous,,bad,vegetarian,able,animal,korean,urgent,big,aware,,determined,torn,sick,factory-style,vegetarian,,good,different,precious,much,good,warm,good,touching,,factory-style,factory-style,good,vegetarian,wise,open,flexible,human,good,human,whole,which,,,five-year,vegan,beautiful,selfish,,,thought-provoking,different,vegetarian,good,modern,factory-style,special,empathic,sure,interested,,factory-style,actual,last,shame,guilty,vegetarian,,last,,right,different,good,clear,sad,many,living,pathetic,life-long,frustrating,hard,single,stuck,tight,much,terrible,able,must-see,close,obvious,vegetarian,long,empathy,many,,,nice,informative,unknowable,helpful,sure,warm,beneficial,factory-style,modern,industrial,soft,documentary,cute,,calm,good,english,foreign,similar,first,special,natural,human,good,many,,bright,confident,vegetarian,next,"
784,젊은이의 양지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10478,"classic,dazzling,human,superior,rebellious,comparable,desperate,good,original,american,beautiful,rich,much,tired,human,latent,willful,uncomfortable,false,simple,tragic,irreparable,,long-lasting,new,terrible,two-timing,classical,"
785,죽도 서핑 다이어리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185136,"clumsy,independent,embarrassing,,nice,happy,special,total,,,funny,promotional,big,cool,good,talentless,hard,natural,audio,low,tilt,domestic,free,,healing,,good,sentimental,easy,happy,rational,fish,happiness,good,regular,,realistic,life-changing,,much,"
786,타샤 튜더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177335,"big,korean,healing,long,nice,gentle,wonderful,short,full,natural,healing,,happy,able,beautiful,happy,,many,sorry,natural,famous,sad,full,long,favorite,free,intact,human,beautiful,ecstasy,puppy,peaceful,intact,human,natural,many,great,great,old,,,,wonderful,many,meaningful,old,beautiful,old,alive,happy,1915-2008,alive,happy,precious,second,fast,faithful,old,beautiful,good,good,likely,last,long,able,happy,sad,sad,many,happy,,happy,happy,,exact,opposite,calm,main,magical,full,crazy,right,sorry,good,beautiful,future,long,healing,cinematic,happy,,many,life-time,documentary,visual,main,memorable,short,human,happy,great,clear,good,third-party,distinct,21st,21st,lucky,similar,happy,important,little,glad,full,meaningful,short,dead,live,happy,old,cool,quiet,modern,afraid,amazing,healing,little,first,good,great,comfortable,okay,good,,,,healing,long,short,pleasant,stupid,happy,whole,hard,difficult,understandable,inner,happy,present,nice,,fairy,tale,easy,happy,whole,quiet,nice,happy,whole,long,aesthetic,whole,happy,calm,big,calm,noisy,happy,good,self-sufficient,home-made,worn,happy,satisfied,good,calm,healing,envious,nice,rural,documentary,old,sure,happy,good,,,sour,beautiful,old,inner,pure,impressive,live,91-year-old,impossible,big,hard,beautiful,one-hundredth,many,good,peaceful,eastern,beautiful,happy,vivid,,calm,good,many,old,local,present,happy,whole,healing,"
787,태풍이 지나가고,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146548,"little,,,,,main,sensitive,deep,,many,quiet,uncomfortable,realistic,grown-up,to,calm,comfortable,calm,meaningful,good,good,,heavy,tired,old,sad,precious,beautiful,enough,hard,loved,calm,daily,good,,little,,,daily,real,daily,,important,daily,boring,strong,facial,good,,,precious,small,daily,easy,long,calm,loud,civil,certain,unique,much,calm,little,,,calm,japanese,long,main,,beautiful,ordinary,previous,original,touching,good,great,cheap,human,comfortable,whole,,gentle,hard,full,calm,powerful,warm,long,warm,,calm,calm,depressed,good,i,,hard,,slow,nice,nice,calm,perfect,,young,life-long,true,,happy,men,calm,calm,,delicious,daily,perfect,right,literary,normal,comfortable,pleasant,,lethargic,aged,small,calm,late,good,fancy,ordinary,firm,young,uncomfortable,natural,daily,great,daily,bad,dreamy,,small,calm,fable,affectionate,trivial,sad,modern,,first,warm,lovely,memorable,,last,eating,calm-smile,good,good,empty,cold,cold,realistic,sad,happy,,casual,warm,good,normal,ordinary,heavy,"
788,플로리다 프로젝트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164719,",hard,tired,,,,award-winning,wrong,last,likely,last,long,healing,,sad,the,brave,the,whole,gloomy,rich,poor,american,beautiful,cold,realistic,last,last,meal,memorable,happy,cheerful,sad,,happy,distorted,sublime,beautiful,miserable,real,,much,wish,happy,fairy,happy,,bitter,bitter,long,long,true,documentary-like,miserable,tear-sucking,different,dry,cheap,high-end,american,real,much,worried,much,exact,happy,strong,long,last,painful,noisy,gloomy,colorful,sad,bitter,irresistible,cheap,incompetent,brazen,strange,,last,american,happy,good,realistic,clear,different,small,hot,heart-like,long,hard,dangerous,exciting,poor,possible,informative,childish,,light,grey,heavy,rainbow-colored,lovely,pleasant,last,,,social,wrong,main,tired,happy,uncomfortable,double,,good,visual,good,bad,empty-headed,healing,main,the,phenomenal,,documentary,real,real,pathetic,brutal,fairy,sure,live,crazy,comfortable,alone,i,happy,beautiful,last,jennie,big,last,full,back,good,bitter,uncomfortable,,,visual,innocent,bright,screen,,,sorry,heartbreaking,good,,single,good,well-made,innocent,rough,quick,,,annoyed,real,happy,wrong,realistic,cold,grim,bright,dark,american,realistic,good,realistic,uncomfortable,happy,poor,beautiful,pretty,whole,main,,evil,cute,empty,angry,sick,,,japanese,bright,bad,large,wrong,uncomfortable,afraid,bad,sorry,guilty,poor,good,sure,,nice,sure,good,happy,,,good,happy,single,universal,selective,unexpected,last,buffet,"
789,필름 소셜리즘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74387,
790,한여름의 판타지아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130342,"enough,accidental,long,happy,natural,immersed,clear,bored,spoon,recorded,perfect,beautiful,frivolous,first,second,clear,fine,friendly,small,midsummer,clear,calm,boring,natural,nice,natural,mysterious,limited,sulky,unresponsive,nice,dull,much,high,hard,cliche,gentle,good,bad,last,kiss,clumsy,calm,disappointed,single,yu-misome,truethe,interesting,,sentimental,korean,first,basic,narrative,high,serious,detailed,boring,romantic,,,calm,high,beautiful,fresh,tired,next,raw,flatfish,eat,clumsy,japanese,clumsy,first,curious,special,much,forced,beautiful,sorry,cheesy,it,good,natural,different,first,sincere,second,easy,poor,regrettable,long,,,high,fun,calm,japanese,cheesy,unappealing,writer-oriented,first,green,common,making,top,independent,stuffy,black,white,good,artificial,natural,empathetic,boring,,generous,black,rude,favorable,closethe,first,second,documentary,happy,ordinary,snorty,bad,one-sided,prior,psychological,obvious,cliché,familiar,japanese,independent,,real,wrong,real,perfect,cardiopulmonary,good,,,,bad,first,independent,little,different,,unreasonable,,technique-specific,visual,worth,experimental,,romantic,beautiful,uncomfortable,unconditional,affair,documentary-like,real-life,good,good,first,little,emotional,female,second,last,alley,nice,kiss,,cringe-worthy,black,white,famous,last,kiss,kiss,able,free,sad,visual,goodbye,full,nervous,emotional,good,,heart-tickling,에,black,white,stuffy,boring,documentary,tasteless,tasteless,boring,sorry,memorable,insignificant,ordinary,exciting,much,regrettable,writer-oriented,little,possible,low-ranking,male,unsolved,amazing,high,disappointed,excited,unusual,female,opposite,kiss,low-key,mixed,,elegant,documentary,non-forbidden,good,whole,overall,good,attractive,good,female,male,relaxed,crowded,noisy,kiss,impressive,"
791,나는 네가 지난 여름에 한 일을 알고 있다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19094,
792,너의 췌장을 먹고 싶어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159830,"critic,harsh,bad,rare,bad,real,crazy,bad,ignorant,harsh,,first,old,sick,female,male,good,first,,,,one-point-one,professional,real,low-level,korean,part-time,korean,dirty,transparent,pure,,provocative,original,unknown,many,big,sad,sad,sad,,,little,realistic,pancreas,female,japanese,high,lovely,,,funny,funny,whole,important,hard,childish,full,pretty,,disappointed,predictable,bad,previous,calm,bright,good,cringe-worthy,angry,angry,obvious,human-like,ulterior,tear,little,unique,japanese,original,original,first,old,existential,angry,japanese,high,poor,predictable,disappointed,great,calm,disappointed,special,empty,sad,big,sad,nice,emotional,long,lovely,good,whole,sorry,high,awkward,artificial,free,dry,sad,funny,japanese,bad,bad,uncomfortable,little,disappointing,real,third-rate,favorite,pancreatic,2nd-grade,syndrome,sad,classic,first,wasteful,boring,sad,male,,realistic,main,pretty,calm,sudden,pancreatic,boring,calm,lingeringi,satisfied,childish,famous,forced,fun,good,calm,reluctant,full,touching,sad,first,japanese,sad,unique,emotional,warm,available,live-action,popular,first,past,dull,hot,pure,time-changing,boring,boring,japanese,realistic,beautiful,hard,,last,excellent,japanese,memorable,critic,non-professional,one-point,good,,oil-,many,warm,warm,calm,mass-produced,first,many,,reliable,sleepy,unique,,common,meaningful,good,japanese,other,obvious,ridiculous,asleep,,disgusting,surprised,obvious,impactful,creepy,pretty,original,literary,clap,predictable,sentimental,beautiful,,,sad,insensitive,good,next,touching,ᅲᅲᅲ여운남는,하루하루를,소중히,much,happy,main,"
793,도쿄 타워,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65290,"bad,similar,good,lifelong,,good,dazzling,beautiful,blocked,tear,sad,desperate,good,,full,whole,second,precious,good,main,sad,angry,nice,much,boring,loving,korean,acting,,used,indifferent,charming,sacrificial,long,,much,sad,sentimental,beautiful,,fancy,achromatic,,good,great,japanese,main,good,good,,young,,,hard,arrogant,daily,grateful,grateful,healthy,mom,similar,big,calm,boring,difficult,nice,i,,self-evident,touching,little,,,tear-jerking,bad,ungrateful,private,invalid,able,,,classic,cream-like,,,,sorry,grateful,main,30-year-old,touching,well-made,delicate,emotional,beautiful,miserable,human,,,gentle,good,main,large,,,precious,,reminded,past,good,first,much,warm,japanese,warm,good,boring,special,grateful,calm,devoted,grown-up,late,main,similar,touched,good,detailed,real,young,,bad,good,main,little,different,good,lazy,little,diligent,boring,free,3-year-old,sorry,warm,affectionate,realistic,new,new,,,worth,sorrowful,okay,little,emotional,japanese,east,,much,touched,great,calm,fun,gentle,sad,good,good,sad,,,,long,normal,,"
794,동성서취,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17905,",,same-sex,good,cute,first,swollen,cute,ridiculous,wild,ten,enough,,middle,maniac,impressive,sure,,absurd,ridiculous,hilarious,,,splendid,young,funny,,duck-faced,childish,funny,gorgeous,funny,west,german,,sloppy,yang-bong,happy,amazing,strange,,funny,,,,legendary,funny,childish,hilarious,big,weird,eye-catching,b-rated,bizarre,depressed,agreeable,sloppy,long,good,behind-the-scenes,,morbid,extreme,young,childish,funny,funny,funny,,,perfect,disappointing,,,,worth,terrible,inferior,original,top,last,,super-luxury,,famous,unexpected,,first,long,,top,verbs,,,bored,elementary,,,great,,,martial,top,funny,colorful,good,boring,interesting,,great,,good,,middle,,comic,martial,,,,,childish,young,childish,top,childish,absurd,comic,much,childish,"
795,드라큐라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14397,",,young,young,real,great,explosive,mere,dizzy,,funny,,scary,vampire,impressive,pure,impressive,,good,,sad,high,sexy,glad,famous,monstrous,demonic,,true,alive,perfect,perfect,original,original,original,original,great,outstanding,original,rubbish,famous,spectacular,gothic,sound,cinematic,hot,ordinary,intense,visual,,good,scary,young,fresh,original,well-known,old,comparable,good,evil,bad,good,original,alive,,visual,real,,real,handsome,real,fantasy,great,different,great,endless,sad,enough,young,latter,,well-made,amazing,beautiful,chan-chan,perfect,,acclaimed,new,irresistible,classic,not,similar,good,dreary,elegant,faithful,original,,,much,little,scary,good,luxurious,,,,first,high,dreary,scary,good,fun,,,sexy,weird,tvn,guardian,intense,sad,funwinona,grotesque,beautiful,,eternal,i,heartbroken,much,scary,original,countless,,,inferior,young,many,,long,technical,memorable,alive,great,young,drunk,favorite,classic,easy,dark,,big,brilliant,,cool,,stimulating,desperate,great,classic,tacky,many,grotesque,visual,original,original,super,young,impressive,great,little,beautiful,sad,"
796,로스트 인 파리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156259,"magical,happy,many,absurd,toy-like,good,unsympathetic,funny,uncomfortable,many,common,pretty,back,beautiful,nam-joo,funeral,beautiful,warm,excellent,visual,boring,good,particular,unpredictable,romantic,comical,good,modern,unique,good,rhythmical,lovely,high,happy,fresh,main,lovely,popular,hard,old,grotesque,old,terrible,funny,funny,memorable,embarrassed,different,visual,beautiful,memorable,watched,disappointing,clear,,regrettable,previous,good,uncomfortable,good,natural,little,uncomfortable,comfortable,pleasant,serious,pleasant,fresh,disappointing,contrary,first,french,frustrating,funny,pleasant,far-flung,peaceful,whole,different,,big,,slapstick,fun,cute,four-dimensional,cool,upsettinglol,great,much,french,unique,incomprehensible,innocent,korean,full,refined,childish,lovely,big,many,ridiculous,silly,improbable,whole,,french,warm,pleasant,french,good,wild,pleasant,thought-provoking,,good,funny,unique,cute,warm,pleasant,,common,,light-hearted,little,new,boring,good,artistic,good,important,fairy,last,unique,small,amelie-thrilling,french,happy,,funny,first,slapstick,far-fetched,actual,french,cute,witty,good,,sudden,lively,lovely,,french,good,gentle,marginalized,simple,good,european-style,beautiful,many,endless,lovely,happy,parisian,short,impressive,funeral,,,,killing-time,little,,magical,happy,cute,,good,foolish,,comical,serious,worth,wild,unexpected,comical,"
797,무서운 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96326,"sorry,scary,sorry,,real,,low,good,much,much,bad,great,korean,fine,,afraid,separate,good,many,good,second,scary,well-made,sloppy,,terrible,first,scary,fresh,japanese,scared,,old,worth,low,second,main,good,sudden,funny,yoo,handsomei,scary,first,surprised,appalled,novel,unique,much,good,wrong,successful,korean,perfect,korean,first,second,first,second,great,first,tense,fresh,scary,funny,total,past,foreign,,,six-point,pretty,funny,normal,,rare,nice,first,nervousnessdid,broad,scary,many,worth,little,,scary,했다,big,second,bad,worth,big,several,hard,,,,legendary,,great,weird,low,scaredi,first,scary,,unique,tense,positive,korean,good,sorry,fun,low,scary,fun,scary,unique,korean,scary,,good,fresh,fresh,scary,,scary,low,first,interesting,various,low,low,scared,excited,crazy,fun,personal,strong,,enough,good,funny,,full,first,fine,good,scary,first,,low,,scary,first,,first,scary,boring,,,,real,much,sorry,surprised,scary,worth,boring,perfect,,first,,fear,"
798,미스 사이공: 25주년 특별 공연,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155123,"amazing,proud,cool,female,musical,impressive,great,great,musical,perfect,good,facial,fun,unique,big,good,musical,perfect,short,intense,,touched,good,great,,great,live,old,touching,naked,live,similar,good,awesome,,,special,25th,much,,new,,meaningful,,musical,good,cruel,present,obvious,good,great,25th,proud,korean,musical,worth,big,screening,much,great,great,amazing,great,original,second,impressive,cool,original,musical,iti,,nice,touched,jealous,local,live,original,25th,amazing,many,great,singerhong,sad,,top,beautiful,great,,,musical,tearful,difficult,,korean,excellent,great,acting,great,nice,,famous,musical,prior,musical,great,keep,long,,great,musical,nice,great,musical,top,real,musical,song,great,proud,korean,female,main,emotional,whole,facial,amazing,,musical,nice,much,live,afraid,full,touching,much,25th,happy,close-up,able,facial,sad,whole,tight,,main,good,good,weak,natural,dramatic,korean,hard,,simple,lead,minor,perfect,irresistible,ensemble,musical,your,musical,musical,great,jealous,,,beautiful,blank,great,unrivaled,coolhong,cool,nice,musical,beautiful,great,great,musical,grateful,perfect,great,hundred,actual,musical,overnight,last,long,teary,worth,perfect,real-life,,musical,touchedᅲᅲᅲᅲ,world-renowned,musical,moving♡♡,,,,sad,,good,musical,sad,great,,crazy,engineerlast,tired,many,memorable,great,good,good,,,good,awesome,charismatic,itthe,"
799,미져리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10489,"crazy,funny,scary,whole,rid,much,excellent,,long,male,scary,real,irresistible,delusional,last,much,last,,psychotic,,hard,,first,nervous,,human,famous,crazy,korean,,interesting,,,,goose,immersed,good,,real,low,hard,wonderful,handsome,amazing,much,much,harmful,amazing,long,immersed,,good,,creepy,humorous,main,psychotic,fun,classic,good,much,real,scary,reliable,여주인공의,희망과현실의자신과의괴리가,불쌍했다,ᅮᅮ,crazy,domestic,,classic,,much,classic,female,good,sure,long,nervous,long,many,fun,intellectual,unrivaled,numerous,psycho,great,well-made,gruesome,funny,sure,scary,,new,much,scared,main,little,poor,self-pressure,good,self-pressure,good,self-pressure,famous,much,young,,,sly,male,excellent,fear,tight,old,scary,second-rate,9-point,faithful,low-budget,overwhelming,full,slow,little,terrible,,fun,long,,perfect,elementary,,,old,scary,much,wrong,current,the,amazing,great,original,good,enough,,delicious,,original,goose,psycho,second,,last,,immersed,curious,main,amazing,destructive,overall,excellent,,amazing,legendary,special,ridiculous,touching,,famous,good,,,psycho,goose,fun,"
800,블루 발렌타인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73588,"romantic,childish,realistic,sad,realistic,realistic,wrong,shiny,,realistic,warm,first,unconditional,young,fantastic,dark,envious,whole,big,,,,,gloomy,brilliant,unable,great,good,selfish,realistic,top,pathetic,much,much,brilliant,divorced,much,,,afraid,realistic,little,desperate,real,similar,disappeared,comfortable,sad,different,,afraid,eternal,well-embedded,good,worried,little,black,much,sad,beautiful,beautiful,sad,dark,unrealistic,warm-hearted,realistic,faithful,last,earnest,painful,long-lasting,realistici,realistic,bitter,realistic,emcee-shaped,eternal,last,first,different,wrong,good,helpless,sad,frustrated,sad,good,married,stuffy,depressed,right,wrong,right,,,realistic,if,little,pure,hot,good,long,heart-breaking,realistic,,,frustrated,uncomfortable,human,good,love,hot,withered,low,heavy,,unknown,pre-marriage,many,good,sick,sad,half-hearted,different,too,realistic,acting,love,,beautiful,good,light,wine-colored,crazy,common,obvious,opposite,happy,hard,happy,embarrassing,sad,different,happy,fantastic,good,disappointing,good,happiness,similar,different,lingering,realistic,,last,little,sad,romantic,happy,similar,,glad,happy,sad,beautiful,special,normal,realistic,delicate,well-made,emotional,good,main,scary,,bitter,,realistic,romantic,scary,good,real,different,,good,first,colorful,calm,beautiful,last,affectionate,reluctant,real,heartbroken,bitter,excellent,cruel,arrogant,cruel,afraid,sad,sad,boyish,similar,revolutionary,touching,like,good,,realistic,attractive,first,good,realistic,psychological,emotional,wrong,tiring,"
801,스크림,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23847,
802,아워 바디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179095,"disappointing,empathy,understanding,main,different,introductory,many,sexual,latter,deep,deep,deep-seated,serious,sexual,sexual,exhausted,due,repeated,sympathetic,alive,good,bad,ja-young,failed,new,,good,many,young,unrealistic,frustrating,sad,good,good,ambiguous,honest,detailed,curious,main,sympathetic,extreme,real,good,big,main,new,different,visual,good,uncomfortable,sudden,depressed,upseti,psychiatric,calm,main,first,hopeful,difficult,obvious,sudden,sexual,disappointed,good,mental,mental,hard,hard,old,hard,whole,understand,tired,physical,sexual,basic,profound,good,good,high,main,administrative,dull,starting,ordinary,interesting,several,overnight,female,sexual,old,different,expensive,self,enviable,able,bitter,many,embarrassed,it,uncomfortable,uncomfortable,uncomfortable,clear,big,good,main,extreme,gentle,next,high,sympathetic,immersed,excellent,long,high,first,main,final,ja-young,happy,sexual,impressive,personal,personal,personal,many,realistic,cool,graceful,good,fundamental,physical,honest,unexpected,bright,realistic,korean,unfair,sexual,sexual,natural,daily,hopeful,sweet,sexual,main,opposite,embarrassing,different,,simple,simple,many,cool,wrong,different,depressed,young,temporary,effective,male,memorable,good,little,brat,strange,strange,self-employed,great,long,sexy,,obvious,clear,disappointed,first,full,life-renewing,new,many,clear,well-organized,frustrating,outside,inside,hyun-joo,many,confident,much,dark,sympathy,similar,main,long-cherished,endless,main,job-jun-ju-jeong,sexy,hot,part-time,main,good,,hard,small-pitched,healthy,healthy,main,good,realistic,realistic,worth,real,human,human,re-established,academic,great,great,able,realistic,free,,young,great,,little,different,embarrassed,,healthy,many,different,weary,alive,actress,real,relieved,unkind,unkind,uncomfortable,self-inflicted,old,insufficient,good,latter,disappointing,good,wrong,main,unexpected,long,stained,outside,different,long,different,right,cynical,different,main,calm,main,last,cold,different,female,sexy,full,half,unnecessary,unnecessary,flat,opposite,disappointed,first,last,hopeful,different,low,glad,obvious,clumsy,fresh,exotic,bad,inner,main,thought-provoking,many,early,,good,good,nice,realistic,long,main,main,was,sorry,latter,curious,refined,low,lifelike,hungry,curious,final,different,good,enough,two-hour,two-three-minute,erotic,second,deep,different,narrow,different,the,good,female,categorizes,poor,current,unreasonable,unfair,main,male,first,arrogant,live,human,civil,corny,narrow-minded,middle-aged,sexual,female,male,finish,self-congratulatory,,dramatic,,young,last,little,forest-like,notlol,self-employed,good,different,grand,small,"
803,에이리언,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10037,",,,extraordinary,young,original,related,modern,interesting,first,inside,hard,epoch-making,,spectacular,,real,great,dry,alien,little,elementary,bad,marvellous,late,first,,,old,rare,,suspense,visual,21st,,little,second,s,unknown,hideous,,,,,other,first,amazing,rich,,monumental,,monster,great,real,,,much,,,great,79-year-old,current,korean,,,modern,korean,gangster,long,rustic,well-made,movie,korean,korean,awesome,,,,original,original,human,79-year-old,good,closed,,understated,unknown,closed,comparable,great,impeccable,big,surprised,79-year-old,amazing,,worth,,old,cool,great,unbelievable,first,sophisticated,old,interesting,,,enough,legendary,able,trash,full,,human,,funny,impeccable,,,,,long,huge,formidable,great,crazy,proud,long,,ᄅᄋ,,cat,cute,first,great,amazing,boring,enjoyed,,immutable,old,,"
804,에이리언 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10038,"alien,previous,86-year-old,military,undeleted,much,second,entire,sf,sf,,last-minute,,flattered,long,afraid,first,last,,,impeccable,great,perfect,great,,easy,,,interesting,first,amazing,second,old,long,,great,fun,good,high,total,,true,true,armored,,worth,full,incomparable,creepy,nervous,able,contemporary,overall,perfect,old,good,sf,huge,horror,graphic,i,golden,human,cultural,lieutenant,,unbelievable,,,,cameroonian,powerful,hand-made,previous,,legendary,,breathless,automatic,,young,strong,maternal,modern,worth,,,,first,ridiculous,funny,awesome,infinite,,,,amazing,old,immortal,,first,high,elementary,big,,first,crazy,divine,mineral,,,,nervous,,awesome,,creepy,,devastating,planetary,old,second,much,old,sf,second,surprised,annoyed,tacky,,,,,much,first,first,third,second,interesting,fourth,fun,long,fun,perfect,perfect,old,long,trivial,great,human,million-year-old,foreign,amazing,middle,elementary,good,solid,"
805,우리들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146504,",worried,difficult,nervous,anxious,subtle,detailed,sympathetic,cute,good,clear,diary,young,curious,nervous,young,creepy,realistic,great,running,last,elementary,friendship,obvious,innocent,good,whole,usual,sad,usual,painful,daily,beautiful,good,low,good,good,many,memorable,elementary,raw,cruel,clumsy,full,bright,new,true,small-budget,big-capitalized,mature,difficult,the,cute,famous,clean,last,famous,elementary,alive,must-see,delicate,detailed,real,good,big,cruel,harsh,modern,good,korean,amazing,difficult,good,,fresh,black,white,cute,impressive,similar,close,wrong,wrong,sharp,funny,long,,,,realistic,uncomfortable,sad,lovely,good,first,nice,many,good,big,daily,good,lovely,last,elementary,human,fragile,much,first,,sad,,warm,black,first,last,well-made,suspenseful,,heart-breaking,beautiful,great,wonderful,,great,elementary,high,subtle,great,full,,whole,much,real,enough,easy,elementary,wrong,xuan,difficult,much,first,,,,big,suggestive,whole,middle,familiar,afraid,hard,frustrating,korean,young,emotional,,,many,great,fun,natural,subtle,empathic,perfect,,other,sick,mean,sick,sad,innocent,many,warm,delicate,big,emotional,painful,good,sorry,11-year-old,first,single,,young,last,,,sympathetic,lovely,,whole,much,much,past,young,curious,many,elementary,much,independent,much,different,,,early,elementary,muddy,stir-fry,bad,recent,elementary,anxious,precarious,"
806,윤희에게,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182387,"last,subtle,deep,hee-ae,yu-bin,sweet,good,impressive,full,last,long,good,,second,happy,yoon-hee,calm,touchingthe,snow,long,,sparkling,accessible,year-end,ready,long,year-end,noisy,severe,great,loved,good,,good,good,perfect,beautiful,overall,good,warm,long,,perfect,good,first,calm,clear,japanese,good,old,female,sexual,impressive,touched,big,happy,detailed,mournful,natural,stable,good,good,vicarious,sincere,,cold,various,beautiful,good,past,lovely,new,mean,middle-aged,old-aged,long,korean,old,luxurious,fierce,emotional,single,warm,little,cute,emotional,impressive,snowy,hot,long,burdensome,natural,direct,human,unfamiliar,snow,facial,beautiful,snow,familiar,beautiful,smile,last,dry,stiff,yoon-hee,restrained,excellent,impressive,real,natural,curious,numerous,great,nice,emotional,long,long,last,first,good,happy,romantic,long,touch,cute,calm,korean,yoon-hee,happy,unhappy,nice,warm,able,perfect,next,responsible,single,delicate,good,,satisfying,lingering,bad,true,main,calm,boring,beautiful,emotional,cute,nice,professional,great,,first,,,good,good,beautiful,much,nice,warm,small,yoon-hee,happy,,happy,perfect,dear,yoon-hee,surprised,happy,good,,snowy,quiet,intelligent,smart,slow-flowing,korean,snow,calm,much,important,beautiful,high,happy,deep,a,warm,white,upcoming,warm,ecumenical,many,warm,sad,yoon-hee,,sure,healing,nice,good,emotional,good,poem-like,great,secret,screen,hug,queer,snow,huge,slow,impressive,hard,good,enough,red,good,last,,nice,long,bad,first,high,great,heartbreaking,,,dreary,,full,first,cold,,main,visual,realistic,perfect,beautiful,important,conservative,careful,high,small,empty,snowball,real,yoon-hee,hot,economical,studied,good,,subject,lingering,good,curious,quiet,great,personal,sad,second,good,snow,white,happy,happy,able,big,late,"
